MANDT	KUNNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKD	XCPDK	LOEVM	SPERR	KNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000100226	IT	Dornhof Logistik S.r.l.				DORNHOF	Napoli	80121		Wiesenallee 187			0500000137	DEBI						I	20221001	SAPUSER3	0305 6972036			IT55633108990
100	0000100228	DE	Fichtenfels Oberflächentechnik GmbH & Co. KG				FICHTENFEL	Leer	26789	NI	Lerchenallee 29			0500000138	DEBI						D	20190909	SAPUSER1	0871 336991	708/155/64687		DE833220555
100	0000100230	PL	Erlenweg Anlagenbau S.A.				ERLENWEG	Lodz	90-001		Bahnhofstraße 61			0500000139	DEBI						E	20230121	SAPUSER4	0529 3347354			PL5346560229
100	0000100231	DE	Brandfurt Anlagenbau GmbH & Co. KG				BRANDFURT	Oldenburg	26122	NI	Kirschring 54			0500000140	DEBI		X				D	20240407	SAPUSER1	0316 1379188	485/922/49050		DE925825419
100	0000100232	CH	Ulmenmark Systemtechnik GmbH				ULMENMARK	Zürich	8001		Rosenweg 95			0500000141	DEBI						D	20201125	SAPUSER3	0912 1356642			CHE531664757MWST
100	0000100233	FR	Dornfels Systemtechnik S.A.				DORNFELS	Rennes	35000		Rosenstraße 89b			0500000142	DEBI						F	20240728	SAPUSER4	0277 7507259			FR72468285971
100	0000100234	DE	Müller Maschinenbau GmbH				MUELLER	Augsburg	86159	BY	Robert-Bosch-Str. 12			0500000143	DEBI						D	20240114	SAPUSER4	0691 8286143	699/878/78339		AT U12345678
100	0000100235	DE	Weidenmark Logistik GmbH				WEIDENMARK	Wiesbaden	65183	HE	Sonnenstraße 167			0500000144	DEBI						D	20230318	SAPUSER5	0641 1113640	522/332/63292		DE246646285
100	0000100236	DE	Dornhof Fahrzeugteile KG				DORNHOF	Kaufbeuren	87600	BY	Industriegasse 48a			0500000145	DEBI						D	20210904	SAPUSER5	0994 6588712	538/906/73204		DE353548576
100	0000100237	DE	Eichau Handel KG				EICHAU	Euskirchen	53879	NW	Kirschallee 21b			0500000146	DEBI						D	20220605	SAPUSER2	0654 5127918	111/182/93213		DE384246291
100	0000100238	DE	Dornmark Metallbau GmbH				DORNMARK	Magdeburg	39104	ST	Sonnenring 114			0500000147	DEBI						D	20190508	SAPUSER2	0616 2087257	555/622/47530		DE991724276
100	0000100240	CH	Birkenfurt Bauelemente GmbH				BIRKENFURT	Lausanne	1003		Haselgasse 119			0500000148	DEBI						D	20210318	SAPUSER2	0878 4668940			CHE960790754MWST
100	0000100241	DE	Harthof Zerspanung GmbH & Co. KG				HARTHOF	Rheine	48431	NW	Schulallee 180			0500000149	DEBI						D	20230129	SAPUSER3	0757 6826189	236/935/28107		DE204737593
100	0000100242	DE	Ostried Bedachungen GmbH & Co. KG				OSTRIED	Witten	58452	NW	Haselstraße 70			0500000150	DEBI						D	20210308	SAPUSER2	0760 1123060	222/194/11659		DE697594236
100	0000100244	DE	Holunderbach Fahrzeugteile GmbH				HOLUNDERBA	Freiberg	09599	SN	Domdamm 134a			0500000151	DEBI						D	20230803	SAPUSER4	0838 9402742	891/695/36687		DE339974916
100	0000100245	DE	Harthof Handel GmbH				HARTHOF	Jena	07743	TH	Nussbaumring 190b	62227	07743	0500000152	DEBI						D	20201124	SAPUSER1	0840 6387250	205/980/46175		DE401470496
100	0000100246	DE	Sandstein Zerspanung OHG				SANDSTEIN	Vechta	49377	NI	Hafenplatz 98			0500000153	DEBI						D	20210701	SAPUSER4	0241 3868178	813/915/95063		DE277189668
100	0000100247	AT	Lindensee Schleiftechnik KG				LINDENSEE	Sankt Pölten	3100		Haselstraße 177			0500000154	DEBI						D	20230225	SAPUSER4	0392 1846106			ATU35213587
100	0000100248	DE	Reinwald Maschinenbau OHG				REINWALD	Meißen	01662	SN	Hafenweg 188			0500000155	DEBI						D	20231125	SAPUSER1	0972 8831697	983/608/73270		DE635881838
100	0000100249	DE	Bergfeld Präzisionsteile UG (haftungsbeschränkt)				BERGFELD	Cottbus	03046	BB	Sonnenplatz 185b			0500000156	DEBI						D	20231128	SAPUSER4	0469 1233550	388/478/47176		DE518209951
100	0000100250	DE	Rotmark Chemie AG				ROTMARK	Dorsten	46282	NW	Raiffeisenstraße 62b			0500000157	DEBI						D	20190907	SAPUSER4	0976 1871085	467/939/49615		DE493576394
100	0000100252	DE	Lärchenfels Fördertechnik GmbH				LÄRCHENFEL	Meppen	49716	NI	Brunnendamm 40			0500000158	DEBI						D	20220315	SAPUSER2	0640 1572443	664/487/32841		DE120150476
100	0000100253	DE	Altfurt Sanitärtechnik GmbH				ALTFURT	Coburg	96450	BY	Amselstraße 71b			0500000159	DEBI						D	20240726	SAPUSER2	0789 4981070	567/459/57315		DE140650064
100	0000100254	DE	Bernberg Umformtechnik KG				BERNBERG	Wesel	46483	NW	Birkendamm 100			0500000160	DEBI						D	20221009	SAPUSER5	0939 2458163	138/463/12614		DE972268611
100	0000100256	DE	Dornwald Umformtechnik GmbH & Co. KG				DORNWALD	Rheine	48431	NW	Zeppelindamm 143			0500000161	DEBI						D	20190818	SAPUSER5	0536 7722092	903/767/20344		DE770356698
100	0000100257	DE	Nordbrück Textilien AG				NORDBRÜCK	Kassel	34117	HE	Zeppelinplatz 193			0500000162	DEBI						D	20220124	SAPUSER3	0816 4823211	490/942/47247		DE161418598
100	0000100259	DE	Altweg Fahrzeugteile e.K.				ALTWEG	Celle	29221	NI	Ahornallee 178a			0500000163	DEBI						D	20210322	SAPUSER5	0913 3030360	460/636/76754		DE629729361
100	0000100260	DE	Fichtengrund Lebensmittel AG				FICHTENGRU	Detmold	32756	NW	Eichenplatz 53a			0500000164	DEBI						D	20201022	SAPUSER5	0824 871262	288/352/21756		DE473819380
100	0000100261	DE	Steinried Schweißtechnik GmbH				STEINRIED	Duisburg	47051	NW	Fasanenallee 148b			0500000165	DEBI						D	20230218	SAPUSER5	0862 1509560	199/353/55553		DE280500087
100	0000100262	DE	Kastanienhaus Stahlbau KG				KASTANIENH	Magdeburg	39104	ST	Gartengasse 137a			0500000166	KUNA	X					D	20201012	SAPUSER2	0477 8933843	569/279/79355		DE627151592
100	0000100263	DE	Ostsee Bauelemente GmbH				OSTSEE	Rostock	18055	MV	Industriedamm 62			0500000167	DEBI						D	20210903	SAPUSER5	0500 5474883	242/184/10447		DE613265347
100	0000100264	DE	Langgrund Handel GmbH & Co. KG				LANGGRUND	Germering	82110	BY	Nussbaumdamm 71			0500000168	DEBI						D	20200621	SAPUSER1	0898 2429197	503/911/78264		DE717137770
100	0000100266	AT	Eichfels Apparatebau AG				EICHFELS	Klagenfurt	9020		Fasanenring 81			0500000169	DEBI						D	20200313	SAPUSER5	0561 6112682			ATU52464126
100	0000100267	FR	Rotbrück Präzisionsteile S.A.R.L.				ROTBRÜCK	Lyon	69001		Quellenstraße 31			0500000170	DEBI						F	20190104	SAPUSER4	0924 1043551			FR98064976985
100	0000100268	DE	Dornstein Recycling AG				DORNSTEIN	Emden	26721	NI	Quellendamm 90a			0500000171	KUNA	X					D	20190228	SAPUSER4	0883 870602	308/542/21017		DE305271552
100	0000100269	DE	Ostheim Stahlbau GmbH				OSTHEIM	Esslingen am Neckar	73728	BW	Postweg 193			0500000172	DEBI						D	20190614	SAPUSER5	0765 8539425	257/524/36258		DE827606455
100	0000100271	DE	Fichtenfurt Apparatebau GmbH				FICHTENFUR	Neubrandenburg	17033	MV	Raiffeisenallee 165b			0500000173	DEBI						D	20220306	SAPUSER4	0864 5255129	477/396/10617		DE499030356
100	0000100272	DE	Dornstein Recycling AG				DORNSTEIN	Emden	26721	NI	Quellendamm 90a			0500000174	KUNA	X					D	20210819	SAPUSER3	0819 2067094	690/627/84000		DE256583063
100	0000100273	DE	Haselwald Baustoffe GmbH				HASELWALD	Chemnitz	09111	SN	Zeppelinallee 68			0500000175	DEBI						D	20200306	SAPUSER5	0221 9198128	901/724/81343		DE879996357
100	0000100275	FR	Espenweg Möbelwerke S.A.				ESPENWEG	Toulouse	31000		Gartenstraße 137			0500000176	DEBI						F	20221113	SAPUSER4	0400 3056226			FR81884982921
100	0000100276	DE	Ulmenbrück Fördertechnik GmbH & Co. KG				ULMENBRÜCK	Deggendorf	94469	BY	Postplatz 85			0500000177	DEBI						D	20240204	SAPUSER5	0451 9736310	288/972/12440		DE975863636
100	0000100277	PL	Feldau Handel Sp. z o.o.				FELDAU	Katowice	40-001		Haselstraße 120b			0500000178	DEBI						E	20220113	SAPUSER5	0620 5924820			PL0159805950
100	0000100279	DE	Reinmark Präzisionsteile e.K.				REINMARK	Bergheim	50126	NW	Fasanenweg 149a			0500000179	DEBI						D	20230606	SAPUSER3	0986 6598876	419/803/27260		DE255828595
100	0000100280	DE	Lindendorf Präzisionsteile AG				LINDENDORF	Gießen	35390	HE	Pappeldamm 197			0500000180	DEBI						D	20220912	SAPUSER1	0441 643644	215/523/92367		DE640302619
100	0000100281	FR	Bergwald Systemtechnik S.A.R.L.				BERGWALD	Rennes	35000		Felddamm 130			0500000181	DEBI						F	20230827	SAPUSER5	0852 468586			FR74535674640
100	0000100282	DE	Kiefernweg Aufzugstechnik e.K.				KIEFERNWEG	Regensburg	93047	BY	Pappelallee 158			0500000182	DEBI						D	20240222	SAPUSER3	0778 1183696	465/644/49295		DE165491732
100	0000100283	DE	Lindenburg Fahrzeugteile OHG				LINDENBURG	Bautzen	02625	SN	Tannenstraße 102			0500000183	DEBI						D	20221207	SAPUSER1	0749 4724368	168/809/50269		DE797229248
100	0000100284	DE	Langbach Stahlbau GmbH				LANGBACH	Hanau	63450	HE	Domstraße 64			0500000184	DEBI						D	20230425	SAPUSER5	0544 2597344	862/816/20386		DE251580540
100	0000100285	DE	Weißwald Bauelemente GmbH & Co. KG				WEISSWALD	Gotha	99867	TH	Bahnhofstraße 194b			0500000185	DEBI						D	20191101	SAPUSER4	0440 4348595	401/418/25271		DE154921524
100	0000100286	DE	Reinstein Lagertechnik UG (haftungsbeschränkt)				REINSTEIN	Hanau	63450	HE	Raiffeisenplatz 153a			0500000186	DEBI						D	20190313	SAPUSER4	0445 1654926	739/717/49907		DE142615965
100	0000100287	DE	Ostberg Elektrotechnik AG				OSTBERG	Osnabrück	49074	NI	Ulmenplatz 33a			0500000187	DEBI						D	20230212	SAPUSER3	0905 2602524	581/592/36060		DE518005674
100	0000100288	DE	Nordstein Armaturen UG (haftungsbeschränkt)				NORDSTEIN	Plauen	08523	SN	Birkenplatz 122b	25274	08523	0500000188	DEBI						D	20190308	SAPUSER1	0294 5366886	749/603/87994		DE815030813
100	0000100289	DE	Lärchental Getränke e.K.				LÄRCHENTAL	Dortmund	44135	NW	Zeppelindamm 2			0500000189	DEBI						D	20190621	SAPUSER3	0732 725183	131/221/53101		DE436598734
100	0000100290	CH	Lärchenweg Fördertechnik GmbH				LÄRCHENWEG	Basel	4051		Nelkenweg 151b			0500000190	DEBI						D	20240128	SAPUSER4	0954 7967538			CHE690196482MWST
100	0000100291	AT	Holunderhaus Antriebstechnik KG				HOLUNDERHA	Villach	9500		Heidestraße 80a			0500000191	DEBI						D	20240709	SAPUSER3	0744 5142701			ATU30794781
100	0000100292	DE	Ostbach Armaturen GmbH				OSTBACH	Aachen	52062	NW	Birkenplatz 72a			0500000192	KUNA	X					D	20200912	SAPUSER4	0306 4001029	725/798/70818		DE896568330
100	0000100293	DE	Südweg Baustoffe AG				SÜDWEG	Siegen	57072	NW	Hafenweg 114			0500000193	DEBI						D	20190227	SAPUSER5	0812 2081892	536/926/50054		DE363120802
100	0000100295	DE	Buchenbrück Armaturen GmbH				BUCHENBRÜC	Siegen	57072	NW	Kirschring 17			0500000194	DEBI						D	20240531	SAPUSER3	0457 4305316	130/488/88122		DE574699073
100	0000100296	DE	Buchenfurt Werkzeugbau SE				BUCHENFURT	Memmingen	87700	BY	Kirschgasse 195			0500000195	DEBI						D	20210718	SAPUSER3	0862 844146	984/500/91688		DE496628025
100	0000100298	DE	Lindenfels Bauelemente GmbH				LINDENFELS	Heidelberg	69117	BW	Marktstraße 67			0500000196	DEBI						D	20231020	SAPUSER4	0483 6120314	360/322/34450		DE642395431
100	0000100301	CH	Ahornberg Sanitärtechnik GmbH				AHORNBERG	Sankt Gallen	9000		Nelkengasse 170			0500000197	DEBI						D	20191007	SAPUSER1	0668 1904632			CHE081437061MWST
100	0000100302	DE	Zederheim Schleiftechnik GmbH				ZEDERHEIM	Wolfsburg	38440	NI	Heidedamm 18			0500000198	DEBI						D	20240420	SAPUSER5	0479 1853318	884/683/93199		DE764306617
100	0000100303	DE	Mühlfels Zerspanung UG (haftungsbeschränkt)				MÜHLFELS	Wolfsburg	38440	NI	Hafenstraße 105			0500000199	DEBI						D	20220501	SAPUSER3	0785 4401337	600/318/74599		DE940895548
100	0000100305	DE	Dornfeld Zerspanung GmbH				DORNFELD	Ulm	89073	BW	Schuldamm 151			0500000200	DEBI						D	20200121	SAPUSER5	0750 536280	949/784/70266		DE209338120
100	0000100306	DE	Mühlfurt Industrieservice KG				MÜHLFURT	Husum	25813	SH	Birkendamm 20b			0500000201	DEBI						D	20240103	SAPUSER2	0450 7912328	242/819/18907		DE386755158
100	0000100308	NL	Nordhaus Antriebstechnik N.V.				NORDHAUS	Groningen	9711 LM		Fasanengasse 82			0500000202	KUNA	X					E	20221010	SAPUSER1	0359 8155423			NL091044692B95
100	0000100309	DE	Talgrund Aufzugstechnik GmbH & Co. KG				TALGRUND	Siegen	57072	NW	Ulmenstraße 40			0500000203	DEBI						D	20220326	SAPUSER3	0292 2691239	160/830/78496		DE519308000
100	0000100313	DE	Ulmenstein Antriebstechnik GmbH				ULMENSTEIN	Husum	25813	SH	Birkendamm 20b			0500000204	DEBI				0000100306		D	20210813	SAPUSER4	0440 9464169	132/482/88948		DE845295655
100	0000100315	FR	Birkenstein Baustoffe S.A.R.L.				BIRKENSTEI	Marseille	13001		Schulring 109			0500000205	DEBI						F	20230108	SAPUSER2	0944 3068728			FR28287062412
100	0000100316	DE	Weißfeld Klimatechnik GmbH				WEISSFELD	Münster	48143	NW	Postring 43			0500000206	DEBI						D	20211120	SAPUSER5	0393 3938319	882/849/59318		DE322249946
100	0000100317	DE	Haselsee Apparatebau KG				HASELSEE	Münster	48143	NW	Postring 43			0500000207	DEBI				0000100316		D	20210217	SAPUSER2	0553 3379089	673/770/96087		DE655058974
100	0000100319	DE	Talgrund Aufzugstechnik GmbH & Co. AG				TALGRUND	Wolfsburg	38440	NI	Poststraße 7			0500000208	DEBI						D	20200418	SAPUSER2	0747 3513848	141/708/11830		DE453460037
100	0000100321	DE	Rheindorf Präzisionsteile GmbH				RHEINDORF	Lippstadt	59555	NW	Schulstraße 108b			0500000209	DEBI						D	20220920	SAPUSER4	0828 9349908	565/565/99211		DE117269100
100	0000100322	DE	Fichtenfels Behälterbau GmbH				FICHTENFEL	Lippstadt	59555	NW	Schulstraße 108b			0500000210	DEBI				0000100321		D	20230807	SAPUSER4	0205 4241825	356/737/15352		DE573726878
100	0000100323	DE	Talfeld Pumpen KGaA				TALFELD	Göttingen	37073	NI	Gartenstraße 168a			0500000211	DEBI						D	20210526	SAPUSER2	0847 9146148	767/418/54048		DE407912519
100	0000100324	DE	Hochtal Präzisionsteile KGaA				HOCHTAL	Potsdam	14467	BB	Pappelallee 133			0500000212	DEBI						D	20220811	SAPUSER4	0728 8628818	141/622/59770		DE188337578
100	0000100327	DE	Fichtenfurt Dichtungstechnik e.K.				FICHTENFUR	Göttingen	37073	NI	Gartenstraße 168a			0500000213	DEBI				0000100323		D	20200831	SAPUSER4	0421 2336833	571/514/59007		DE262288819
100	0000100328	NL	Weidenhaus Lagertechnik B.V.				WEIDENHAUS	Amsterdam	1012 AB		Marktgasse 158			0500000214	DEBI						E	20221216	SAPUSER2	0809 9138668			NL787825886B97
100	0000100329	IT	Brandbach Messtechnik S.p.A.				BRANDBACH	Roma	00184		Postdamm 26b			0500000215	DEBI						I	20210608	SAPUSER5	0724 581696			IT39035960529
100	0000100330	DE	Birkenhaus Elektrotechnik GmbH & Co. KG				BIRKENHAUS	Altenburg	04600	TH	Poststraße 60			0500000216	KUNA	X					D	20230510	SAPUSER4	0344 265333	812/867/15668		DE482596545
100	0000100331	FR	Brandfeld Baustoffe S.A.				BRANDFELD	Bordeaux	33000		Bahnhofplatz 166b			0500000217	DEBI						F	20240612	SAPUSER5	0875 7265223			FR60917036524
100	0000100332	DE	Hochau Chemie GmbH & Co. KG				HOCHAU	Speyer	67346	RP	Ahornweg 174			0500000218	DEBI						D	20190129	SAPUSER2	0524 1157947	887/792/80608		DE747143030
100	0000100333	DE	Falkenwald Verpackungen GmbH & Co. KG				FALKENWALD	Bottrop	46236	NW	Birkengasse 176			0500000219	KUNA	X					D	20211214	SAPUSER1	0826 9840743	325/303/77990		DE548276313
100	0000100334	CH	Rotberg Antriebstechnik AG				ROTBERG	Winterthur	8400		Burgweg 32			0500000220	DEBI						D	20211018	SAPUSER3	0875 8396113			CHE563762164MWST
100	0000100335	DE	Weidengrund Druckguss GmbH				WEIDENGRUN	Speyer	67346	RP	Ahornweg 174			0500000221	DEBI				0000100332		D	20200818	SAPUSER3	0807 9566659	538/734/15207		DE672616861
100	0000100336	DE	Weidendorf Chemie UG (haftungsbeschränkt)				WEIDENDORF	Göppingen	73033	BW	Mühlenstraße 92			0500000222	DEBI						D	20190817	SAPUSER5	0982 3322733	338/501/85325		DE595110895
100	0000100338	DE	Langried Lebensmittel GmbH				LANGRIED	Göppingen	73033	BW	Mühlenstraße 92			0500000223	DEBI				0000100336		D	20190116	SAPUSER1	0204 2162820	175/615/88339		DE493717176
100	0000100340	DE	Falkenweg Industrieservice GmbH & Co. KG				FALKENWEG	Münster	48143	NW	Wiesendamm 89a			0500000224	DEBI						D	20220702	SAPUSER4	0524 7129216	450/591/79578		DE353028952
100	0000100342	DE	Weidental Pumpen GmbH & Co. KG				WEIDENTAL	Frankfurt am Main	60311	HE	Fasanenstraße 153			0500000225	DEBI						D	20240707	SAPUSER5	0976 4494865	318/840/68470		DE498897612
100	0000100344	DE	Südgrund Schleiftechnik GmbH				SÜDGRUND	Görlitz	02826	SN	Schulgasse 11a			0500000226	DEBI						D	20211115	SAPUSER4	0741 1443988	551/497/16410		DE301257867
100	0000100345	DE	Lärchendorf Sanitärtechnik OHG				LÄRCHENDOR	Frankfurt am Main	60311	HE	Fasanenstraße 153			0500000227	DEBI				0000100342		D	20210908	SAPUSER1	0372 3538645	661/261/94294		DE495850356
100	0000100346	DE	Feldburg Speditionen GmbH				FELDBURG	Celle	29221	NI	Ulmenplatz 79b			0500000228	DEBI						D	20211122	SAPUSER1	0245 804719	519/946/56147		DE620298408
100	0000100348	DE	Eichstein Schleiftechnik GmbH				EICHSTEIN	Celle	29221	NI	Ulmenplatz 79b			0500000229	DEBI				0000100346		D	20240529	SAPUSER4	0758 359797	283/401/49914		DE525565526
100	0000100349	DE	Bergburg Schleiftechnik KG				BERGBURG	Leer	26789	NI	Schulstraße 21a			0500000230	DEBI						D	20191016	SAPUSER5	0929 2019851	224/604/95401		DE805398272
100	0000100353	DE	Falkenweg Industrieservice GmbH & Co. AG				FALKENWEG	Darmstadt	64283	HE	Lindengasse 98a			0500000231	DEBI						D	20220528	SAPUSER2	0819 4477940	167/845/76090		DE933749207
100	0000100355	DE	Fichtenwald Haustechnik GmbH				FICHTENWAL	Pforzheim	75175	BW	Rosenplatz 63b			0500000232	DEBI						D	20210304	SAPUSER2	0428 9212477	347/851/79276		DE626376650
100	0000100358	DE	Reinfurt Oberflächentechnik GmbH & Co. KG				REINFURT	Pforzheim	75175	BW	Rosenplatz 63b			0500000233	DEBI				0000100355		D	20230609	SAPUSER4	0600 6724306	753/338/37068		DE509526834
100	0000100360	PL	Nordstein Formenbau Sp. z o.o.				NORDSTEIN	Szczecin	70-001		Quellenallee 42			0500000234	DEBI						E	20210528	SAPUSER4	0512 862628			PL8793716905
100	0000100361	DE	Haselbach Schleiftechnik GmbH				HASELBACH	Mainz	55116	RP	Mühlenstraße 140			0500000235	DEBI						D	20220830	SAPUSER1	0405 8490672	873/494/71269		DE969370701
100	0000100362	DE	Brandhaus Sanitärtechnik OHG				BRANDHAUS	Mainz	55116	RP	Mühlenstraße 140			0500000236	DEBI				0000100361		D	20190112	SAPUSER1	0673 3099504	850/731/88141		DE919081114
100	0000100363	DE	Westau Oberflächentechnik eG				WESTAU	Erfurt	99084	TH	Feldstraße 67			0500000237	DEBI						D	20220818	SAPUSER4	0550 1560226	964/741/79596		DE646139160
100	0000100364	DE	Rotstein Stahlbau e.K.				ROTSTEIN	Bottrop	46236	NW	Mühlenallee 49			0500000238	DEBI						D	20240731	SAPUSER5	0566 1223393	800/181/72641		DE882403873
100	0000100366	DE	Lindenhof Anlagenbau GmbH & Co. KG				LINDENHOF	Bottrop	46236	NW	Mühlenallee 49			0500000239	DEBI				0000100364		D	20220317	SAPUSER3	0498 3954347	359/151/81086		DE103025741
100	0000100368	DE	Harttal Papier GmbH				HARTTAL	Dorsten	46282	NW	Heideweg 47			0500000240	DEBI						D	20210203	SAPUSER3	0238 8738120	203/375/93026		DE729887209
100	0000100369	DE	Reinfeld Handel GmbH & Co. KG				REINFELD	Dorsten	46282	NW	Heideweg 47			0500000241	DEBI				0000100368		D	20190321	SAPUSER1	0779 9388373	736/510/88469		DE818303506
100	0000100370	DE	Westau Oberflächentechnik AG				WESTAU	Mainz	55116	RP	Schulstraße 99a			0500000242	DEBI						D	20211126	SAPUSER5	0579 743022	575/464/75541		DE576133703
100	0000100371	DE	Lärchenfurt Formenbau GmbH & Co. KG				LÄRCHENFUR	Eckernförde	24340	SH	Quellenplatz 179			0500000243	KUNA	X					D	20211111	SAPUSER2	0430 6356020	202/706/10722		DE621300063
100	0000100372	AT	Ahornburg Schweißtechnik GmbH				AHORNBURG	Innsbruck	6020		Ahornallee 149			0500000244	DEBI						D	20230905	SAPUSER1	0878 8567169			ATU42383431
100	0000100374	DE	Kleinried Lagertechnik GmbH				KLEINRIED	Mannheim	68159	BW	Pappelgasse 78			0500000245	DEBI						D	20230509	SAPUSER4	0535 4278296	147/286/36392		DE452171371
100	0000100375	DE	Waldfels Schleiftechnik SE				WALDFELS	Potsdam	14467	BB	Pappelallee 133			0500000246	DEBI				0000100324		D	20190826	SAPUSER3	0730 9064116	509/863/78705		DE378928971
100	0000100377	AT	Eichdorf Pumpen GmbH				EICHDORF	Linz	4020		Tannenstraße 56			0500000247	DEBI						D	20201023	SAPUSER2	0588 7689355			ATU39562123
100	0000100382	DE	Birkenfeld Möbelwerke GmbH				BIRKENFELD	Wolfsburg	38440	NI	Gartenweg 162a			0500000248	DEBI						D	20210531	SAPUSER5	0641 2838375	334/624/62474		DE724674567
100	0000100383	DE	Langgrund Zerspanung GmbH & Co. KG				LANGGRUND	Mannheim	68159	BW	Pappelgasse 78			0500000249	DEBI				0000100374		D	20200326	SAPUSER5	0505 1476310	511/430/21152		DE973351386
100	0000100385	DE	Fichtenberg Lebensmittel OHG				FICHTENBER	Güstrow	18273	MV	Quellenring 8			0500000250	DEBI						D	20190902	SAPUSER4	0617 8414307	335/824/96984		DE369999478
100	0000100386	IT	Ulmenried Maschinenbau S.p.A.				ULMENRIED	Padova	35121		Lerchengasse 92			0500000251	DEBI						I	20231110	SAPUSER4	0665 9696877			IT77343675937
100	0000100388	DE	Falkengrund Metallbau GmbH				FALKENGRUN	Norderstedt	22846	SH	Raiffeisenring 9			0500000252	DEBI						D	20220508	SAPUSER4	0971 9224030	942/492/35469		DE534606641
100	0000100389	DE	Fichtenhof Bauelemente GmbH				FICHTENHOF	Wolfsburg	38440	NI	Gartenweg 162a			0500000253	DEBI				0000100382		D	20240512	SAPUSER1	0654 2074513	677/519/26330		DE929406375
100	0000100391	IT	Birkental Schleiftechnik S.r.l.				BIRKENTAL	Napoli	80121		Pappelweg 45			0500000254	DEBI						I	20230531	SAPUSER2	0705 9659405			IT81683290404
100	0000100393	DE	Brandhaus Aufzugstechnik KGaA				BRANDHAUS	Güstrow	18273	MV	Quellenring 8			0500000255	DEBI				0000100385		D	20200617	SAPUSER5	0898 9388769	410/506/64901		DE492527999
100	0000100394	DE	Kieferndorf Bedachungen GmbH & Co. KG				KIEFERNDOR	Meißen	01662	SN	Birkenallee 147			0500000256	DEBI						D	20210420	SAPUSER4	0924 6591278	465/729/38074		DE402041299
100	0000100396	DE	Hochmark Messtechnik GmbH				HOCHMARK	Meißen	01662	SN	Birkenallee 147			0500000257	DEBI				0000100394		D	20210130	SAPUSER3	0295 4278962	726/554/50775		DE349536459
100	0000100397	DE	Steinweg Maschinenbau OHG				STEINWEG	Nordhausen	99734	TH	Postgasse 136a			0500000258	KUNA	X					D	20200623	SAPUSER5	0472 2206707	415/737/16241		DE697625957
