MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000201299	1000	2024	1900000388	001	20241004	20241001	20241004	KR	31	H		EUR	850,61	850,61	RE-107526	20241001	Rechnung	20241001	ZB01	10	3,000	850,61	0,00	U					00000000	
100	0000201698	1000	2024	1900000391	001	20241004	20241001	20241004	KR	31	H		EUR	831,49	831,49	RE-109915	20241001	Rechnung	20241001	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201817	1000	2024	1900000392	001	20241004	20241004	20241004	KR	31	H		EUR	2.858,54	2.858,54	RE-110703	20241004	Rechnung	20241004	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201989	1000	2024	1900000394	001	20241004	20241001	20241004	KR	31	H		EUR	1.342,67	1.342,67	RE-111701	20241001	Rechnung	20241001	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200232	1000	2024	1900000397	001	20241007	20241007	20241007	KR	31	H		EUR	2.896,67	2.896,67	RE-101352	20241007	Rechnung	20241007	ZB02	14	2,000	2.896,67	0,00	U					00000000	
100	0000200634	1000	2024	1900000400	001	20241007	20241004	20241007	KR	31	H		EUR	6.926,97	6.926,97	RE-103673	20241004	Rechnung	20241004	ZB02	14	2,000	6.926,97	0,00	U					00000000	
100	0000200637	1000	2024	1900000401	001	20241007	20241002	20241007	KR	31	H		EUR	10.416,44	10.416,44	RE-103699	20241002	Rechnung	20241002	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200719	1000	2024	1900000402	001	20241007	20241004	20241007	KR	31	H		EUR	939,78	939,78	RE-104136	20241004	Rechnung	20241004	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201143	1000	2024	1900000407	001	20241007	20241003	20241007	KR	31	H		EUR	100.384,86	100.384,86	RE-106563	20241003	Rechnung	20241003	ZB02	14	2,000	100.384,86	0,00	U					00000000	
100	0000201700	1000	2024	1900000417	001	20241007	20241002	20241007	KR	31	H		EUR	57.264,00	57.264,00	RE-109922	20241002	Rechnung	20241002	ZB01	10	3,000	57.264,00	0,00	U					00000000	
100	0000200048	1000	2024	1900000420	001	20241008	20241007	20241008	KR	31	H		EUR	11.215,67	11.215,67	RE-100311	20241007	Rechnung	20241007	ZB02	14	2,000	11.215,67	0,00	U					00000000	
100	0000200591	1000	2024	1900000423	001	20241008	20241007	20241008	KR	31	H		EUR	9.069,76	9.069,76	RE-103435	20241007	Rechnung	20241007	ZB02	14	2,000	9.069,76	0,00	U					00000000	
100	0000201788	1000	2024	1900000430	001	20241008	20241007	20241008	KR	31	H		EUR	1.011,74	1.011,74	RE-110540	20241007	Rechnung	20241007	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000200725	1000	2024	1900000432	001	20241009	20241007	20241009	KR	31	H		EUR	18.808,84	18.808,84	RE-104165	20241007	Rechnung	20241007	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201545	1000	2024	1900000437	001	20241009	20241009	20241009	KR	31	H		EUR	2.938,28	2.938,28	RE-108974	20241009	Rechnung	20241009	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000200288	1000	2024	1900000440	001	20241010	20241007	20241010	KR	31	H		EUR	2.232,67	2.232,67	RE-101723	20241007	Rechnung	20241007	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200436	1000	2024	1900000442	001	20241010	20241007	20241010	KR	31	H		EUR	47.730,80	47.730,80	RE-102512	20241007	Rechnung	20241007	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200578	1000	2024	1900000444	001	20241010	20241007	20241010	KR	31	H		EUR	14.098,76	14.098,76	RE-103337	20241007	Rechnung	20241007	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000201725	1000	2024	1900000448	001	20241010	20241010	20241010	KR	31	H		EUR	25.418,10	25.418,10	RE-110101	20241010	Rechnung	20241010	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200295	1000	2024	1900000464	001	20241014	20241011	20241014	KR	31	H		EUR	2.499,70	2.499,70	RE-101750	20241011	Rechnung	20241011	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200620	1000	2024	1900000468	001	20241014	20241010	20241014	KR	31	H		EUR	595,79	595,79	RE-103566	20241010	Rechnung	20241010	ZB02	14	2,000	595,79	0,00	U					00000000	
100	0000200649	1000	2024	1900000469	001	20241014	20241011	20241014	KR	31	H		EUR	74.875,26	74.875,26	RE-103766	20241011	Rechnung	20241011	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201661	1000	2024	1900000480	001	20241014	20241014	20241014	KR	31	H		EUR	2.497,50	2.497,50	RE-109676	20241014	Rechnung	20241014	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201672	1000	2024	1900000482	001	20241014	20241010	20241014	KR	31	H		EUR	62.344,71	62.344,71	RE-109774	20241010	Rechnung	20241010	ZB01	10	3,000	62.344,71	0,00	U					00000000	
100	0000200014	1000	2024	1900000489	001	20241016	20241014	20241016	KR	31	H		EUR	623,84	623,84	RE-100172	20241014	Rechnung	20241014	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201103	1000	2024	1900000496	001	20241016	20241014	20241016	KR	31	H		EUR	1.117,53	1.117,53	RE-106360	20241014	Rechnung	20241014	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201328	1000	2024	1900000498	001	20241016	20241014	20241016	KR	31	H		EUR	12.790,25	12.790,25	RE-107721	20241014	Rechnung	20241014	ZB01	10	3,000	12.790,25	0,00	S					00000000	
100	0000201925	1000	2024	1900000502	001	20241016	20241014	20241016	KR	31	H		EUR	13.157,00	13.157,00	RE-111299	20241014	Rechnung	20241014	ZB02	14	2,000	13.157,00	0,00	U					00000000	
100	0000200102	1000	2024	1900000503	001	20241017	20241014	20241017	KR	31	H		EUR	111.503,82	111.503,82	RE-100625	20241014	Rechnung	20241014	ZB01	10	3,000	111.503,82	0,00	U					00000000	
100	0000200532	1000	2024	1900000506	001	20241017	20241016	20241017	KR	31	H		EUR	66.140,74	66.140,74	RE-103077	20241016	Rechnung	20241016	ZB01	10	3,000	66.140,74	0,00	U					00000000	
100	0000200649	1000	2024	1900000508	001	20241017	20241016	20241017	KR	31	H		EUR	32.319,03	32.319,03	RE-103767	20241016	Rechnung	20241016	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200445	1000	2024	1900000519	001	20241018	20241017	20241018	KR	31	H		EUR	17.311,91	17.311,91	RE-102605	20241017	Rechnung	20241017	ZB02	14	2,000	17.311,91	0,00	U					00000000	
100	0000200523	1000	2024	1900000521	001	20241018	20241015	20241018	KR	31	H		EUR	2.816,61	2.816,61	RE-103027	20241015	Rechnung	20241015	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200619	1000	2024	1900000523	001	20241018	20241018	20241018	KR	31	H		EUR	17.715,28	17.715,28	RE-103563	20241018	Rechnung	20241018	ZB02	14	2,000	17.715,28	0,00	U					00000000	
100	0000201541	1000	2024	1900000529	001	20241018	20241015	20241018	KR	31	H		EUR	11.044,33	11.044,33	RE-108961	20241015	Rechnung	20241015	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201670	1000	2024	1900000532	001	20241018	20241017	20241018	KR	31	H		EUR	23.242,61	23.242,61	RE-109719	20241017	Rechnung	20241017	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200288	1000	2024	1900000539	001	20241021	20241017	20241021	KR	31	H		EUR	24.145,63	24.145,63	RE-101718	20241017	Rechnung	20241017	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200504	1000	2024	1900000545	001	20241021	20241021	20241021	KR	31	H		EUR	1.209,45	1.209,45	RE-102943	20241021	Rechnung	20241021	ZB02	14	2,000	1.209,45	0,00	U					00000000	
100	0000200801	1000	2024	1900000548	001	20241021	20241018	20241021	KR	31	H		EUR	1.284,91	1.284,91	RE-104665	20241018	Rechnung	20241018	ZB02	14	2,000	1.284,91	0,00	U					00000000	
100	0000200882	1000	2024	1900000550	001	20241021	20241021	20241021	KR	31	H		EUR	999,89	999,89	RE-105124	20241021	Rechnung	20241021	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201630	1000	2024	1900000559	001	20241021	20241018	20241021	KR	31	H		EUR	51.789,27	51.789,27	RE-109517	20241018	Rechnung	20241018	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201672	1000	2024	1900000561	001	20241021	20241021	20241021	KR	31	H		EUR	117.391,18	117.391,18	RE-109770	20241021	Rechnung	20241021	ZB01	10	3,000	117.391,18	0,00	U					00000000	
100	0000201720	1000	2024	1900000563	001	20241021	20241018	20241021	KR	31	H		EUR	98.412,48	98.412,48	RE-110059	20241018	Rechnung	20241018	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201922	1000	2024	1900000570	001	20241021	20241021	20241021	KR	31	H		EUR	107.509,63	107.509,63	RE-111249	20241021	Rechnung	20241021	ZB02	14	2,000	107.509,63	0,00	U					00000000	
100	0000201970	1000	2024	1900000571	001	20241021	20241021	20241021	KR	31	H		EUR	33.346,65	33.346,65	RE-111601	20241021	Rechnung	20241021	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200053	1000	2024	1900000577	001	20241023	20241021	20241023	KR	31	H		EUR	14.694,23	14.694,23	RE-100334	20241021	Rechnung	20241021	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200620	1000	2024	1900000579	001	20241023	20241021	20241023	KR	31	H		EUR	2.818,08	2.818,08	RE-103565	20241021	Rechnung	20241021	ZB02	14	2,000	2.818,08	0,00	U					00000000	
100	0000200685	1000	2024	1900000580	001	20241023	20241021	20241023	KR	31	H		EUR	2.396,39	2.396,39	RE-103990	20241021	Rechnung	20241021	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201501	1000	2024	1900000584	001	20241023	20241021	20241023	KR	31	H		EUR	110.337,00	110.337,00	RE-108718	20241021	Rechnung	20241021	ZB04	0	0,000	0,00	0,00	S					00000000	
100	0000201509	1000	2024	1900000585	001	20241023	20241021	20241023	KR	31	H		EUR	36.796,52	36.796,52	RE-108786	20241021	Rechnung	20241021	ZB02	14	2,000	36.796,52	0,00	U					00000000	
100	0000200097	1000	2024	1900000586	001	20241024	20241021	20241024	KR	31	H		EUR	2.174,91	2.174,91	RE-100595	20241021	Rechnung	20241021	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201239	1000	2024	1900000596	001	20241024	20241023	20241024	KR	31	H		EUR	2.708,91	2.708,91	RE-107112	20241023	Rechnung	20241023	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200033	1000	2024	1900000603	001	20241025	20241025	20241025	KR	31	H		EUR	23.412,95	23.412,95	RE-100267	20241025	Rechnung	20241025	ZB01	10	3,000	23.412,95	0,00	U					00000000	
100	0000200460	1000	2024	1900000605	001	20241025	20241025	20241025	KR	31	H		EUR	9.388,68	9.388,68	RE-102704	20241025	Rechnung	20241025	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200479	1000	2024	1900000606	001	20241025	20241024	20241025	KR	31	H		EUR	688,93	688,93	RE-102798	20241024	Rechnung	20241024	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201481	1000	2024	1900000613	001	20241025	20241023	20241025	KR	31	H		EUR	877,70	877,70	RE-108584	20241023	Rechnung	20241023	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201531	1000	2024	1900000614	001	20241025	20241024	20241025	KR	31	H		EUR	1.475,38	1.475,38	RE-108888	20241024	Rechnung	20241024	ZB01	10	3,000	1.475,38	0,00	U					00000000	
100	0000200005	1000	2024	1900000618	001	20241028	20241025	20241028	KR	31	H		EUR	19.996,17	19.996,17	RE-100065	20241025	Rechnung	20241025	ZB02	14	2,000	19.996,17	0,00	U					00000000	
100	0000200567	1000	2024	1900000625	001	20241028	20241023	20241028	KR	31	H		EUR	8.364,96	8.364,96	RE-103274	20241023	Rechnung	20241023	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200810	1000	2024	1900000627	001	20241028	20241025	20241028	KR	31	H		EUR	2.753,77	2.753,77	RE-104711	20241025	Rechnung	20241025	ZB01	10	3,000	2.753,77	0,00	U					00000000	
100	0000200955	1000	2024	1900000629	001	20241028	20241028	20241028	KR	31	H		EUR	3.745,12	3.745,12	RE-105483	20241028	Rechnung	20241028	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201241	1000	2024	1900000636	001	20241028	20241024	20241028	KR	31	H		EUR	1.083,43	1.083,43	RE-107121	20241024	Rechnung	20241024	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201270	1000	2024	1900000638	001	20241028	20241028	20241028	KR	31	H		EUR	2.869,43	2.869,43	RE-107323	20241028	Rechnung	20241028	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200064	1000	2024	1900000646	001	20241029	20241028	20241029	KR	31	H		EUR	117.605,16	117.605,16	RE-100417	20241028	Rechnung	20241028	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200183	1000	2024	1900000647	001	20241029	20241028	20241029	KR	31	H		EUR	2.135,66	2.135,66	RE-101103	20241028	Rechnung	20241028	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200356	1000	2024	1900000648	001	20241029	20241029	20241029	KR	31	H		EUR	2.099,74	2.099,74	RE-102091	20241029	Rechnung	20241029	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201626	1000	2024	1900000656	001	20241029	20241029	20241029	KR	31	H		EUR	1.605,73	1.605,73	RE-109481	20241029	Rechnung	20241029	ZB01	10	3,000	1.605,73	0,00	U					00000000	
100	0000201672	1000	2024	1900000657	001	20241029	20241028	20241029	KR	31	H		EUR	92.242,29	92.242,29	RE-109763	20241028	Rechnung	20241028	ZB01	10	3,000	92.242,29	0,00	U					00000000	
100	0000201772	1000	2024	1900000660	001	20241029	20241029	20241029	KR	31	H		EUR	45.962,27	45.962,27	RE-110436	20241029	Rechnung	20241029	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201806	1000	2024	1900000661	001	20241029	20241028	20241029	KR	31	H		EUR	71.362,20	71.362,20	RE-110638	20241028	Rechnung	20241028	ZB02	14	2,000	71.362,20	0,00	U					00000000	
100	0000201946	1000	2024	1900000662	001	20241029	20241028	20241029	KR	31	H		EUR	24.718,07	24.718,07	RE-111431	20241028	Rechnung	20241028	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200532	1000	2024	1900000669	001	20241030	20241029	20241030	KR	31	H		EUR	89.447,94	89.447,94	RE-103093	20241029	Rechnung	20241029	ZB01	10	3,000	89.447,94	0,00	U					00000000	
100	0000200589	1000	2024	1900000671	001	20241030	20241029	20241030	KR	31	H		EUR	14.326,47	14.326,47	RE-103401	20241029	Rechnung	20241029	ZB01	10	3,000	14.326,47	0,00	S					00000000	
100	0000201817	1000	2024	1900000683	001	20241030	20241029	20241030	KR	31	H		EUR	1.330,62	1.330,62	RE-110704	20241029	Rechnung	20241029	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200091	1000	2024	1900000688	001	20241031	20241029	20241031	KR	31	H		EUR	46.149,93	46.149,93	RE-100545	20241029	Rechnung	20241029	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200728	1000	2024	1900000693	001	20241031	20241028	20241031	KR	31	H		EUR	2.951,19	2.951,19	RE-104180	20241028	Rechnung	20241028	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201005	1000	2024	1900000696	001	20241031	20241028	20241031	KR	31	H		EUR	13.535,19	13.535,19	RE-105775	20241028	Rechnung	20241028	ZB01	10	3,000	13.535,19	0,00	U					00000000	
100	0000201293	1000	2024	1900000698	001	20241031	20241029	20241031	KR	31	H		EUR	494,40	494,40	RE-107481	20241029	Rechnung	20241029	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201674	1000	2024	1900000700	001	20241031	20241028	20241031	KR	31	H		EUR	11.476,36	11.476,36	RE-109789	20241028	Rechnung	20241028	ZB02	14	2,000	11.476,36	0,00	U					00000000	
100	0000200014	1000	2024	1900000705	001	20241101	20241101	20241101	KR	31	H		EUR	2.574,12	2.574,12	RE-100169	20241101	Rechnung	20241101	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200926	1000	2024	1900000708	001	20241101	20241031	20241101	KR	31	H		EUR	104.237,71	104.237,71	RE-105325	20241031	Rechnung	20241031	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201263	1000	2024	1900000711	001	20241101	20241101	20241101	KR	31	H		EUR	11.949,69	11.949,69	RE-107274	20241101	Rechnung	20241101	ZB01	10	3,000	11.949,69	0,00	U					00000000	
100	0000201818	1000	2024	1900000716	001	20241101	20241030	20241101	KR	31	H		EUR	17.447,82	17.447,82	RE-110713	20241030	Rechnung	20241030	ZB02	14	2,000	17.447,82	0,00	U					00000000	
100	0000201998	1000	2024	1900000718	001	20241101	20241029	20241101	KR	31	H		EUR	2.793,30	2.793,30	RE-111780	20241029	Rechnung	20241029	ZB02	14	2,000	2.793,30	0,00	U					00000000	
100	0000200757	1000	2024	1900000725	001	20241104	20241101	20241104	KR	31	H		EUR	2.811,59	2.811,59	RE-104381	20241101	Rechnung	20241101	ZB02	14	2,000	2.811,59	0,00	U					00000000	
100	0000200999	1000	2024	1900000728	001	20241104	20241104	20241104	KR	31	H		EUR	1.722,11	1.722,11	RE-105747	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201081	1000	2024	1900000729	001	20241104	20241031	20241104	KR	31	H		EUR	111.759,27	111.759,27	RE-106256	20241031	Rechnung	20241031	ZB02	14	2,000	111.759,27	0,00	U					00000000	
100	0000201083	1000	2024	1900000730	001	20241104	20241101	20241104	KR	31	H		EUR	9.663,33	9.663,33	RE-106271	20241101	Rechnung	20241101	ZB01	10	3,000	9.663,33	0,00	U					00000000	
100	0000201122	1000	2024	1900000731	001	20241104	20241101	20241104	KR	31	H		EUR	6.431,67	6.431,67	RE-106460	20241101	Rechnung	20241101	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201859	1000	2024	1900000746	001	20241104	20241104	20241104	KR	31	H		EUR	54.092,30	54.092,30	RE-110931	20241104	Rechnung	20241104	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201883	1000	2024	1900000748	001	20241104	20241101	20241104	KR	31	H		EUR	1.569,96	1.569,96	RE-111031	20241101	Rechnung	20241101	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201353	1000	2024	1900000752	001	20241105	20241104	20241105	KR	31	H		EUR	33.236,21	33.236,21	RE-107900	20241104	Rechnung	20241104	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200257	1000	2024	1900000756	001	20241106	20241104	20241106	KR	31	H		EUR	461,85	461,85	RE-101496	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201390	1000	2024	1900000763	001	20241106	20241104	20241106	KR	31	H		EUR	11.095,77	11.095,77	RE-108086	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201914	1000	2024	1900000769	001	20241106	20241104	20241106	KR	31	H		EUR	15.604,12	15.604,12	RE-111182	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200158	1000	2024	1900000771	001	20241107	20241104	20241107	KR	31	H		EUR	24.343,84	24.343,84	RE-100975	20241104	Rechnung	20241104	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200530	1000	2024	1900000774	001	20241107	20241104	20241107	KR	31	H		EUR	649,13	649,13	RE-103073	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201063	1000	2024	1900000778	001	20241107	20241105	20241107	KR	31	H		EUR	64.388,25	64.388,25	RE-106123	20241105	Rechnung	20241105	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201630	1000	2024	1900000782	001	20241107	20241104	20241107	KR	31	H		EUR	56.765,91	56.765,91	RE-109525	20241104	Rechnung	20241104	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201672	1000	2024	1900000783	001	20241107	20241107	20241107	KR	31	H		EUR	30.804,86	30.804,86	RE-109762	20241107	Rechnung	20241107	ZB01	10	3,000	30.804,86	0,00	U					00000000	
100	0000201795	1000	2024	1900000784	001	20241107	20241105	20241107	KR	31	H		EUR	2.943,49	2.943,49	RE-110571	20241105	Rechnung	20241105	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200713	1000	2024	1900000792	001	20241108	20241106	20241108	KR	31	H		EUR	2.253,56	2.253,56	RE-104107	20241106	Rechnung	20241106	ZB01	10	3,000	2.253,56	0,00	U					00000000	
100	0000200901	1000	2024	1900000793	001	20241108	20241106	20241108	KR	31	H		EUR	247,42	247,42	RE-105216	20241106	Rechnung	20241106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200964	1000	2024	1900000794	001	20241108	20241107	20241108	KR	31	H		EUR	2.611,37	2.611,37	RE-105554	20241107	Rechnung	20241107	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201327	1000	2024	1900000798	001	20241108	20241107	20241108	KR	31	H		EUR	109.916,69	109.916,69	RE-107704	20241107	Rechnung	20241107	ZB02	14	2,000	109.916,69	0,00	U					00000000	
100	0000200950	1000	2024	1900000804	001	20241111	20241107	20241111	KR	31	H		EUR	1.042,98	1.042,98	RE-105459	20241107	Rechnung	20241107	ZB01	10	3,000	1.042,98	0,00	U					00000000	
100	0000201297	1000	2024	1900000805	001	20241111	20241106	20241111	KR	31	H		EUR	2.883,39	2.883,39	RE-107510	20241106	Rechnung	20241106	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201436	1000	2024	1900000808	001	20241111	20241111	20241111	KR	31	H		EUR	20.447,33	20.447,33	RE-108321	20241111	Rechnung	20241111	ZB02	14	2,000	20.447,33	0,00	U					00000000	
100	0000201482	1000	2024	1900000809	001	20241111	20241108	20241111	KR	31	H		EUR	18.903,66	18.903,66	RE-108585	20241108	Rechnung	20241108	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200272	1000	2024	1900000819	001	20241112	20241111	20241112	KR	31	H		EUR	1.404,44	1.404,44	RE-101587	20241111	Rechnung	20241111	ZB02	14	2,000	1.404,44	0,00	U					00000000	
100	0000201706	1000	2024	1900000827	001	20241112	20241112	20241112	KR	31	H		EUR	658,72	658,72	RE-109975	20241112	Rechnung	20241112	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201725	1000	2024	1900000829	001	20241112	20241111	20241112	KR	31	H		EUR	38.084,76	38.084,76	RE-110108	20241111	Rechnung	20241111	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201881	1000	2024	1900000834	001	20241112	20241112	20241112	KR	31	H		EUR	1.413,17	1.413,17	RE-111010	20241112	Rechnung	20241112	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201993	1000	2024	1900000835	001	20241112	20241111	20241112	KR	31	H		EUR	3.076,31	3.076,31	RE-111720	20241111	Rechnung	20241111	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200322	1000	2024	1900000838	001	20241113	20241113	20241113	KR	31	H		EUR	1.148,11	1.148,11	RE-101920	20241113	Rechnung	20241113	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200379	1000	2024	1900000839	001	20241113	20241113	20241113	KR	31	H		EUR	24.283,56	24.283,56	RE-102183	20241113	Rechnung	20241113	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200503	1000	2024	1900000840	001	20241113	20241111	20241113	KR	31	H		EUR	18.563,03	18.563,03	RE-102931	20241111	Rechnung	20241111	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200910	1000	2024	1900000842	001	20241113	20241113	20241113	KR	31	H		EUR	20.763,11	20.763,11	RE-105253	20241113	Rechnung	20241113	ZB02	14	2,000	20.763,11	0,00	U					00000000	
100	0000201357	1000	2024	1900000846	001	20241113	20241111	20241113	KR	31	H		EUR	2.117,88	2.117,88	RE-107921	20241111	Rechnung	20241111	ZB02	14	2,000	2.117,88	0,00	U					00000000	
100	0000201774	1000	2024	1900000849	001	20241113	20241112	20241113	KR	31	H		EUR	4.685,55	4.685,55	RE-110447	20241112	Rechnung	20241112	ZB02	14	2,000	4.685,55	0,00	U					00000000	
100	0000201788	1000	2024	1900000850	001	20241113	20241111	20241113	KR	31	H		EUR	1.245,37	1.245,37	RE-110542	20241111	Rechnung	20241111	ZB03	0	0,000	0,00	0,00	S					00000000	
