MANDT	LIFNR	BUKRS	AKONT	ZTERM	SPERR	LOEVM	ZWELS	ZAHLS	LNRZB	TOGRU	REPRF	ZUAWA	ERDAT	ERNAM
100	0000201773	1000	0000160000	ZB02			U				X	001	20210411	SAPUSER2
100	0000201774	1000	0000160000	ZB02			U				X	001	20230124	SAPUSER3
100	0000201775	1000	0000160000	ZB02			U				X	001	20200103	SAPUSER2
100	0000201776	2000	0000160000	ZB03			U				X	001	20211112	SAPUSER3
100	0000201778	2000	0000160000	ZB01			U				X	001	20201020	SAPUSER4
100	0000201782	1000	0000160000	ZB02			U				X	001	20191113	SAPUSER1
100	0000201783	1000	0000160000	ZB02			U				X	001	20200618	SAPUSER4
100	0000201784	1000	0000160000	ZB03			U				X	001	20240316	SAPUSER4
100	0000201784	2000	0000160000	ZB04			U				X	001	20240316	SAPUSER4
100	0000201785	1000	0000160000	ZB03			U				X	001	20200226	SAPUSER4
100	0000201786	1000	0000160000	ZB03			U				X	001	20200420	SAPUSER1
100	0000201787	1000	0000160000	ZB01			U				X	001	20240617	SAPUSER4
100	0000201788	1000	0000160000	ZB03			S				X	001	20240701	SAPUSER4
100	0000201788	2000	0000160000	ZB01			S				X	001	20240701	SAPUSER4
100	0000201789	1000	0000160000	ZB04			U				X	001	20240607	SAPUSER3
100	0000201790	1000	0000160000	ZB03			U				X	001	20240710	SAPUSER3
100	0000201791	2000	0000160000	ZB01			U				X	001	20220912	SAPUSER2
100	0000201792	1000	0000160000	ZB03			U				X	001	20190213	SAPUSER5
100	0000201794	1000	0000160000	ZB03			U				X	001	20200714	SAPUSER3
100	0000201795	1000	0000160000	ZB03			U				X	001	20210216	SAPUSER2
100	0000201797	1000	0000160000	ZB01			U				X	001	20191107	SAPUSER5
100	0000201798	1000	0000160000	ZB01			U				X	001	20220911	SAPUSER1
100	0000201799	1000	0000160000	ZB03			U				X	001	20240510	SAPUSER3
100	0000201799	2000	0000160000	ZB04			U				X	001	20240510	SAPUSER3
100	0000201801	1000	0000160000	ZB04			U				X	001	20190527	SAPUSER5
100	0000201802	1000	0000160000	ZB03			U				X	001	20191012	SAPUSER4
100	0000201803	1000	0000160000	ZB01			U				X	001	20230319	SAPUSER5
100	0000201804	1000	0000160000	ZB01			U				X	001	20220130	SAPUSER4
100	0000201805	1000	0000160000	ZB01			U				X	001	20210413	SAPUSER3
100	0000201806	1000	0000160000	ZB02			U				X	001	20240107	SAPUSER2
100	0000201808	1000	0000160000	ZB04			U				X	001	20191222	SAPUSER4
100	0000201808	2000	0000160000	ZB02			U				X	001	20191222	SAPUSER4
100	0000201809	1000	0000160000	ZB02			U				X	001	20190510	SAPUSER1
100	0000201810	2000	0000160000	ZB00			U				X	001	20200213	SAPUSER3
100	0000201811	1000	0000160000	ZB00			U				X	001	20190720	SAPUSER5
100	0000201812	1000	0000160000	ZB02			U				X	001	20210228	SAPUSER5
100	0000201813	1000	0000160000	ZB02			U				X	001	20220802	SAPUSER2
100	0000201814	1000	0000160000	ZB04			U				X	001	20200125	SAPUSER2
100	0000201816	1000	0000160000	ZB00			U				X	001	20230623	SAPUSER3
100	0000201817	1000	0000160000	ZB00			U				X	001	20230629	SAPUSER2
100	0000201818	1000	0000160000	ZB02			U				X	001	20190830	SAPUSER5
100	0000201820	2000	0000160000	ZB02			U				X	001	20200715	SAPUSER1
100	0000201824	1000	0000160000	ZB03			U				X	001	20210724	SAPUSER1
100	0000201825	2000	0000160000	ZB00			U				X	001	20220830	SAPUSER3
100	0000201826	2000	0000160000	ZB02			U				X	001	20240207	SAPUSER3
100	0000201827	1000	0000160000	ZB01			U				X	001	20221129	SAPUSER5
100	0000201827	2000	0000160000	ZB01			U				X	001	20221129	SAPUSER5
100	0000201829	1000	0000160000	ZB01			U				X	001	20210112	SAPUSER2
100	0000201830	1000	0000160000	ZB04			S				X	001	20200610	SAPUSER5
100	0000201833	1000	0000160000	ZB03			U				X	001	20231221	SAPUSER1
100	0000201833	2000	0000160000	ZB03			U				X	001	20231221	SAPUSER1
100	0000201834	1000	0000160000	ZB04			U				X	001	20231101	SAPUSER5
100	0000201835	1000	0000160000	ZB02			U				X	001	20201006	SAPUSER5
100	0000201838	2000	0000160000	ZB02			U				X	001	20240708	SAPUSER3
100	0000201839	2000	0000160000	ZB04			U				X	001	20240722	SAPUSER5
100	0000201840	1000	0000160000	ZB04			U				X	001	20230213	SAPUSER4
100	0000201841	1000	0000160000	ZB00			U				X	001	20200217	SAPUSER4
100	0000201842	1000	0000160000	ZB03			U				X	001	20230217	SAPUSER3
100	0000201842	2000	0000160000	ZB03			U				X	001	20230217	SAPUSER3
100	0000201843	1000	0000160000	ZB01			U				X	001	20240210	SAPUSER1
100	0000201848	1000	0000160000	ZB03			U				X	001	20200520	SAPUSER4
100	0000201848	2000	0000160000	ZB03			U				X	001	20200520	SAPUSER4
100	0000201849	2000	0000160000	ZB03			U				X	001	20190406	SAPUSER3
100	0000201850	1000	0000160000	ZB01			U				X	001	20201023	SAPUSER1
100	0000201851	1000	0000160000	ZB02			U				X	001	20230926	SAPUSER1
100	0000201853	1000	0000160000	ZB04			U				X	001	20230727	SAPUSER3
100	0000201853	2000	0000160000	ZB03			U				X	001	20230727	SAPUSER3
100	0000201854	2000	0000160000	ZB04			S				X	001	20190625	SAPUSER3
100	0000201855	1000	0000160000	ZB01			U				X	001	20210822	SAPUSER1
100	0000201856	1000	0000160000	ZB04			U				X	001	20230222	SAPUSER2
100	0000201857	1000	0000160000	ZB04			U				X	001	20200313	SAPUSER1
100	0000201857	2000	0000160000	ZB01			U				X	001	20200313	SAPUSER1
100	0000201859	1000	0000160000	ZB03			U				X	001	20191220	SAPUSER5
100	0000201860	2000	0000160000	ZB04			U				X	001	20240208	SAPUSER2
100	0000201862	1000	0000160000	ZB01			U				X	001	20240226	SAPUSER4
100	0000201863	1000	0000160000	ZB00			U				X	001	20190415	SAPUSER4
100	0000201864	1000	0000160000	ZB02			U				X	001	20211231	SAPUSER3
100	0000201865	1000	0000160000	ZB03			U				X	001	20230123	SAPUSER5
100	0000201867	1000	0000160000	ZB03			U				X	001	20201020	SAPUSER1
100	0000201868	1000	0000160000	ZB04			U				X	001	20210719	SAPUSER1
100	0000201870	2000	0000160000	ZB02			U				X	001	20220622	SAPUSER3
100	0000201877	2000	0000160000	ZB03			U				X	001	20220510	SAPUSER2
100	0000201880	1000	0000160000	ZB02			S				X	001	20221201	SAPUSER2
100	0000201881	1000	0000160000	ZB04			U				X	001	20231221	SAPUSER1
100	0000201882	1000	0000160000	ZB01			U				X	001	20230923	SAPUSER1
100	0000201883	1000	0000160000	ZB03			U				X	001	20240730	SAPUSER2
100	0000201885	1000	0000160000	ZB04			U				X	001	20221019	SAPUSER3
100	0000201886	1000	0000160000	ZB03			U				X	001	20200616	SAPUSER2
100	0000201888	1000	0000160000	ZB02			U				X	001	20230312	SAPUSER1
100	0000201889	1000	0000160000	ZB02			U				X	001	20210206	SAPUSER5
100	0000201890	1000	0000160000	ZB04			U				X	001	20231129	SAPUSER2
100	0000201891	1000	0000160000	ZB03			U				X	001	20231104	SAPUSER4
100	0000201891	2000	0000160000	ZB02			U				X	001	20231104	SAPUSER4
100	0000201892	1000	0000160000	ZB03			U				X	001	20240210	SAPUSER4
100	0000201894	2000	0000160000	ZB01			U				X	001	20240225	SAPUSER2
100	0000201895	1000	0000160000	ZB03			U				X	001	20210409	SAPUSER4
100	0000201896	1000	0000160000	ZB04			U				X	001	20231006	SAPUSER1
100	0000201899	2000	0000160000	ZB03			U				X	001	20240422	SAPUSER2
100	0000201900	1000	0000160000	ZB04			U				X	001	20220722	SAPUSER4
100	0000201900	2000	0000160000	ZB00			U				X	001	20220722	SAPUSER4
100	0000201901	1000	0000160000	ZB01			U				X	001	20190629	SAPUSER1
100	0000201902	1000	0000160000	ZB01			U				X	001	20230818	SAPUSER1
100	0000201904	1000	0000160000	ZB03			U				X	001	20190822	SAPUSER5
100	0000201905	2000	0000160000	ZB01			U				X	001	20210730	SAPUSER1
100	0000201906	1000	0000160000	ZB02			U				X	001	20220129	SAPUSER3
100	0000201908	1000	0000160000	ZB01			U				X	001	20210411	SAPUSER4
100	0000201910	1000	0000160000	ZB02			U				X	001	20220804	SAPUSER3
100	0000201912	2000	0000160000	ZB01			U				X	001	20200420	SAPUSER1
100	0000201913	1000	0000160000	ZB04			U				X	001	20230820	SAPUSER1
100	0000201914	1000	0000160000	ZB04			U				X	001	20221127	SAPUSER2
100	0000201915	2000	0000160000	ZB04			U				X	001	20230830	SAPUSER1
100	0000201916	2000	0000160000	ZB03			U				X	001	20210622	SAPUSER3
100	0000201918	1000	0000160000	ZB04			U				X	001	20220906	SAPUSER5
100	0000201921	1000	0000160000	ZB02			U				X	001	20190117	SAPUSER3
100	0000201922	1000	0000160000	ZB02			U				X	001	20220426	SAPUSER4
100	0000201923	1000	0000160000	ZB03			U				X	001	20220102	SAPUSER3
100	0000201924	2000	0000160000	ZB02			U				X	001	20230513	SAPUSER1
100	0000201925	1000	0000160000	ZB02			U				X	001	20220308	SAPUSER2
100	0000201926	2000	0000160000	ZB03			U				X	001	20190417	SAPUSER2
100	0000201928	2000	0000160000	ZB03			U				X	001	20240723	SAPUSER1
100	0000201929	1000	0000160000	ZB01			U				X	001	20200407	SAPUSER3
100	0000201930	2000	0000160000	ZB03			U				X	001	20231013	SAPUSER1
100	0000201932	1000	0000160000	ZB04			U				X	001	20191107	SAPUSER5
100	0000201934	2000	0000160000	ZB01			S				X	001	20200525	SAPUSER5
100	0000201935	1000	0000160000	ZB01			U				X	001	20240831	SAPUSER2
100	0000201936	1000	0000160000	ZB00			U				X	001	20190918	SAPUSER2
100	0000201938	1000	0000160000	ZB03			U				X	001	20240831	SAPUSER3
100	0000201941	1000	0000160000	ZB02			U				X	001	20190928	SAPUSER1
100	0000201942	1000	0000160000	ZB03			U				X	001	20200807	SAPUSER4
100	0000201943	1000	0000160000	ZB04			U				X	001	20210611	SAPUSER1
100	0000201944	1000	0000160000	ZB02			U				X	001	20230701	SAPUSER5
100	0000201946	1000	0000160000	ZB04			U				X	001	20210208	SAPUSER4
100	0000201947	2000	0000160000	ZB04			U				X	001	20221015	SAPUSER5
100	0000201948	1000	0000160000	ZB04			U				X	001	20240618	SAPUSER4
100	0000201949	2000	0000160000	ZB04			U				X	001	20231019	SAPUSER1
100	0000201950	1000	0000160000	ZB03			U				X	001	20200705	SAPUSER3
100	0000201951	1000	0000160000	ZB01			U				X	001	20210430	SAPUSER1
100	0000201952	1000	0000160000	ZB03			U				X	001	20221229	SAPUSER1
100	0000201953	1000	0000160000	ZB00			U				X	001	20210814	SAPUSER4
100	0000201953	2000	0000160000	ZB04			U				X	001	20210814	SAPUSER4
100	0000201954	1000	0000160000	ZB01			U				X	001	20210330	SAPUSER4
100	0000201955	2000	0000160000	ZB01			U				X	001	20190209	SAPUSER2
100	0000201956	1000	0000160000	ZB02			U				X	001	20210129	SAPUSER5
100	0000201956	2000	0000160000	ZB03			U				X	001	20210129	SAPUSER5
100	0000201957	1000	0000160000	ZB02			U				X	001	20191231	SAPUSER1
100	0000201958	1000	0000160000	ZB03			S				X	001	20240502	SAPUSER5
100	0000201959	2000	0000160000	ZB04			U				X	001	20210616	SAPUSER3
100	0000201960	1000	0000160000	ZB03			U				X	001	20210318	SAPUSER1
100	0000201961	1000	0000160000	ZB02			U				X	001	20231222	SAPUSER5
100	0000201962	2000	0000160000	ZB01			U				X	001	20230714	SAPUSER2
100	0000201963	1000	0000160000	ZB02			U				X	001	20220625	SAPUSER4
100	0000201965	1000	0000160000	ZB01			U				X	001	20220506	SAPUSER2
100	0000201966	1000	0000160000	ZB03			U				X	001	20240416	SAPUSER2
100	0000201967	1000	0000160000	ZB04			U				X	001	20221007	SAPUSER4
100	0000201968	1000	0000160000	ZB04			U				X	001	20190206	SAPUSER5
100	0000201969	1000	0000160000	ZB00			S				X	001	20190810	SAPUSER5
100	0000201970	1000	0000160000	ZB04			U				X	001	20190628	SAPUSER1
100	0000201972	1000	0000160000	ZB01			U				X	001	20201118	SAPUSER4
100	0000201972	2000	0000160000	ZB04			U				X	001	20201118	SAPUSER4
100	0000201973	1000	0000160000	ZB02			U				X	001	20221027	SAPUSER1
100	0000201974	1000	0000160000	ZB04			U				X	001	20220329	SAPUSER2
100	0000201975	1000	0000160000	ZB03			U				X	001	20220426	SAPUSER3
100	0000201977	1000	0000160000	ZB04			U				X	001	20230421	SAPUSER5
100	0000201977	2000	0000160000	ZB03			U				X	001	20230421	SAPUSER5
100	0000201978	1000	0000160000	ZB03			U				X	001	20190522	SAPUSER5
100	0000201979	1000	0000160000	ZB03			U				X	001	20210806	SAPUSER3
100	0000201980	1000	0000160000	ZB04			U				X	001	20190324	SAPUSER2
100	0000201980	2000	0000160000	ZB01			U				X	001	20190324	SAPUSER2
100	0000201981	1000	0000160000	ZB03			U				X	001	20230822	SAPUSER3
100	0000201982	2000	0000160000	ZB01			U				X	001	20190519	SAPUSER3
100	0000201983	1000	0000160000	ZB01			U				X	001	20190429	SAPUSER2
100	0000201984	2000	0000160000	ZB03			U				X	001	20240601	SAPUSER3
100	0000201985	1000	0000160000	ZB03			U				X	001	20200108	SAPUSER1
100	0000201986	2000	0000160000	ZB01			U				X	001	20200706	SAPUSER4
100	0000201987	1000	0000160000	ZB03			U				X	001	20200305	SAPUSER5
100	0000201988	1000	0000160000	ZB03			U				X	001	20210415	SAPUSER4
100	0000201989	1000	0000160000	ZB04			U				X	001	20231213	SAPUSER2
100	0000201990	2000	0000160000	ZB00			U				X	001	20230305	SAPUSER4
100	0000201992	2000	0000160000	ZB04			U				X	001	20210529	SAPUSER1
100	0000201993	1000	0000160000	ZB03			U				X	001	20220915	SAPUSER4
100	0000201994	1000	0000160000	ZB03			U				X	001	20220924	SAPUSER5
100	0000201994	2000	0000160000	ZB03			U				X	001	20220924	SAPUSER5
100	0000201995	2000	0000160000	ZB03			U				X	001	20221122	SAPUSER5
100	0000201996	1000	0000160000	ZB03			U				X	001	20230508	SAPUSER2
100	0000201997	1000	0000160000	ZB02			U				X	001	20220722	SAPUSER4
100	0000201998	1000	0000160000	ZB02			U				X	001	20221206	SAPUSER3
100	0000201999	1000	0000160000	ZB03			U				X	001	20211112	SAPUSER4
100	0000201999	2000	0000160000	ZB01			U				X	001	20211112	SAPUSER4
