MANDT	KUNNR	BUKRS	AKONT	ZTERM	MAHNA	SPERR	LOEVM	ZWELS	ZAHLS	KNRZB	TOGRU	ZUAWA	ERDAT	ERNAM
100	0000101972	1000	0000140000	ZB00	0001			E				001	20190425	SAPUSER1
100	0000101972	2000	0000140000	ZB02	0001			E				001	20190425	SAPUSER1
100	0000101973	2000	0000140000	ZB01	0001			E				001	20190920	SAPUSER2
100	0000101974	1000	0000140000	ZB01	0001			E				001	20231023	SAPUSER3
100	0000101975	2000	0000140000	ZB00	0001			E				001	20190705	SAPUSER4
100	0000101976	1000	0000140000	ZB03	0001							001	20230930	SAPUSER3
100	0000101977	1000	0000140000	ZB03	0001			E				001	20220328	SAPUSER2
100	0000101978	1000	0000140000	ZB04	0001							001	20200617	SAPUSER4
100	0000101980	1000	0000140000	ZB03	0001			E				001	20201225	SAPUSER3
100	0000101981	2000	0000140000	ZB04	0001			E				001	20240414	SAPUSER3
100	0000101983	2000	0000140000	ZB04	0001			E				001	20210426	SAPUSER3
100	0000101985	1000	0000140000	ZB03	0001			E				001	20230304	SAPUSER4
100	0000101985	2000	0000140000	ZB04	0001			E				001	20230304	SAPUSER4
100	0000101986	2000	0000140000	ZB04	0001			E				001	20190314	SAPUSER3
100	0000101987	1000	0000140000	ZB01	0001			E				001	20220424	SAPUSER1
100	0000101988	1000	0000140000	ZB03	0001			E				001	20230902	SAPUSER1
100	0000101989	1000	0000140000	ZB03	0001							001	20230225	SAPUSER5
100	0000101990	1000	0000140000	ZB03	0001							001	20230616	SAPUSER4
100	0000101991	1000	0000140000	ZB03	0001			E				001	20220820	SAPUSER2
100	0000101992	1000	0000140000	ZB03	0001			E				001	20190903	SAPUSER1
100	0000101993	1000	0000140000	ZB03	0001			E				001	20191208	SAPUSER3
100	0000101994	1000	0000140000	ZB04	0001			E				001	20230318	SAPUSER5
100	0000101995	2000	0000140000	ZB04	0001							001	20231020	SAPUSER5
100	0000101996	2000	0000140000	ZB02	0001			E				001	20240306	SAPUSER5
100	0000101997	1000	0000140000	ZB03	0001			E				001	20191129	SAPUSER1
100	0000101998	1000	0000140000	ZB01	0001			E				001	20210127	SAPUSER2
100	0000101999	1000	0000140000	ZB02	0001			E				001	20220902	SAPUSER4
100	0000102000	1000	0000140000	ZB04	0001			E				001	20191126	SAPUSER2
100	0000102002	1000	0000140000	ZB03	0001			E				001	20220806	SAPUSER5
100	0000102004	2000	0000140000	ZB04	0001			E				001	20230322	SAPUSER1
100	0000102005	2000	0000140000	ZB02	0001			E				001	20210901	SAPUSER2
100	0000102006	1000	0000140000	ZB01	0001			E				001	20190902	SAPUSER3
100	0000102010	1000	0000140000	ZB03	0001							001	20210630	SAPUSER4
100	0000102010	2000	0000140000	ZB00	0001							001	20210630	SAPUSER4
100	0000102012	1000	0000140000	ZB03	0001							001	20240721	SAPUSER1
100	0000102016	1000	0000140000	ZB04	0001							001	20220306	SAPUSER2
100	0000102016	2000	0000140000	ZB01	0001							001	20220306	SAPUSER2
100	0000102017	1000	0000140000	ZB03	0001			E				001	20220923	SAPUSER2
100	0000102017	2000	0000140000	ZB00	0001			E				001	20220923	SAPUSER2
100	0000102020	1000	0000140000	ZB03	0001			E				001	20220204	SAPUSER1
100	0000102021	1000	0000140000	ZB03	0001			E				001	20231113	SAPUSER4
100	0000102023	1000	0000140000	ZB03	0001			E				001	20220417	SAPUSER4
100	0000102025	1000	0000140000	ZB01	0001			E				001	20210313	SAPUSER3
100	0000102026	1000	0000140000	ZB03	0001			E				001	20230221	SAPUSER1
100	0000102027	1000	0000140000	ZB02	0001			E				001	20190206	SAPUSER3
100	0000102029	1000	0000140000	ZB04	0001			E				001	20211006	SAPUSER1
100	0000102032	1000	0000140000	ZB03	0001			E				001	20220515	SAPUSER3
100	0000102033	1000	0000140000	ZB04	0001			E				001	20210120	SAPUSER4
100	0000102034	1000	0000140000	ZB03	0001			E				001	20240710	SAPUSER1
100	0000102035	1000	0000140000	ZB04	0001			E				001	20190624	SAPUSER4
100	0000102036	1000	0000140000	ZB03	0001			E				001	20230419	SAPUSER2
100	0000102038	1000	0000140000	ZB03	0001			E				001	20220701	SAPUSER4
100	0000102039	1000	0000140000	ZB03	0001			E				001	20200313	SAPUSER3
100	0000102041	1000	0000140000	ZB02	0001			E				001	20230125	SAPUSER1
100	0000102044	1000	0000140000	ZB03	0001							001	20200306	SAPUSER3
100	0000102044	2000	0000140000	ZB03	0001							001	20200306	SAPUSER3
100	0000102045	1000	0000140000	ZB02	0001			E				001	20220114	SAPUSER3
100	0000102045	2000	0000140000	ZB03	0001			E				001	20220114	SAPUSER3
100	0000102046	2000	0000140000	ZB03	0001			E				001	20240728	SAPUSER3
100	0000102047	1000	0000140000	ZB03	0001							001	20190913	SAPUSER4
100	0000102048	1000	0000140000	ZB03	0001							001	20220715	SAPUSER1
100	0000102051	1000	0000140000	ZB03	0001			E				001	20230102	SAPUSER3
100	0000102052	1000	0000140000	ZB04	0001			E				001	20240104	SAPUSER4
100	0000102053	2000	0000140000	ZB03	0001			E				001	20190110	SAPUSER5
100	0000102054	1000	0000140000	ZB03	0001							001	20220521	SAPUSER4
100	0000102054	2000	0000140000	ZB04	0001							001	20220521	SAPUSER4
100	0000102057	1000	0000140000	ZB03	0001			E				001	20240202	SAPUSER2
100	0000102058	1000	0000140000	ZB03	0001			E				001	20211022	SAPUSER2
100	0000102062	1000	0000140000	ZB03	0001			E				001	20200731	SAPUSER2
100	0000102065	1000	0000140000	ZB03	0001							001	20190527	SAPUSER4
100	0000102066	1000	0000140000	ZB03	0001							001	20220530	SAPUSER2
100	0000102066	2000	0000140000	ZB02	0001							001	20220530	SAPUSER2
100	0000102067	1000	0000140000	ZB03	0001			E				001	20191015	SAPUSER2
100	0000102068	1000	0000140000	ZB01	0001			E				001	20230907	SAPUSER5
100	0000102068	2000	0000140000	ZB01	0001			E				001	20230907	SAPUSER5
100	0000102069	2000	0000140000	ZB02	0001			E				001	20230507	SAPUSER1
100	0000102070	1000	0000140000	ZB03	0001							001	20201101	SAPUSER1
100	0000102072	1000	0000140000	ZB03	0001			E				001	20211014	SAPUSER4
100	0000102073	1000	0000140000	ZB03	0001							001	20210903	SAPUSER3
100	0000102073	2000	0000140000	ZB04	0001							001	20210903	SAPUSER3
100	0000102075	1000	0000140000	ZB02	0001							001	20211019	SAPUSER4
100	0000102076	2000	0000140000	ZB01	0001			E				001	20230522	SAPUSER3
100	0000102079	1000	0000140000	ZB02	0001			E				001	20210112	SAPUSER1
100	0000102080	1000	0000140000	ZB02	0001							001	20190327	SAPUSER5
100	0000102080	2000	0000140000	ZB00	0001							001	20190327	SAPUSER5
100	0000102081	1000	0000140000	ZB03	0001			E				001	20220425	SAPUSER2
100	0000102082	2000	0000140000	ZB03	0001			E				001	20231117	SAPUSER2
100	0000102083	2000	0000140000	ZB02	0001			E				001	20230220	SAPUSER5
100	0000102084	1000	0000140000	ZB03	0001			E				001	20220121	SAPUSER2
100	0000102085	1000	0000140000	ZB04	0001							001	20221124	SAPUSER5
100	0000102085	2000	0000140000	ZB02	0001							001	20221124	SAPUSER5
100	0000102086	1000	0000140000	ZB02	0001			E				001	20200828	SAPUSER4
100	0000102087	1000	0000140000	ZB03	0001							001	20190418	SAPUSER4
100	0000102087	2000	0000140000	ZB03	0001							001	20190418	SAPUSER4
100	0000102088	2000	0000140000	ZB01	0001			E				001	20210507	SAPUSER5
100	0000102089	1000	0000140000	ZB03	0001			E				001	20200711	SAPUSER5
100	0000102090	1000	0000140000	ZB01	0001			E				001	20240712	SAPUSER1
100	0000102091	1000	0000140000	ZB03	0001			E				001	20190919	SAPUSER5
100	0000102092	2000	0000140000	ZB03	0001			E				001	20230913	SAPUSER1
100	0000102093	1000	0000140000	ZB03	0001			E				001	20220930	SAPUSER1
100	0000102094	1000	0000140000	ZB00	0001							001	20190306	SAPUSER1
100	0000102095	1000	0000140000	ZB01	0001			E				001	20201007	SAPUSER2
100	0000102096	2000	0000140000	ZB01	0001			E				001	20210511	SAPUSER2
100	0000102098	1000	0000140000	ZB03	0001			E				001	20230710	SAPUSER1
100	0000102099	2000	0000140000	ZB04	0001			E				001	20220416	SAPUSER2
100	0000102100	1000	0000140000	ZB02	0001			E				001	20230828	SAPUSER2
100	0000102100	2000	0000140000	ZB00	0001			E				001	20230828	SAPUSER2
100	0000102102	1000	0000140000	ZB03	0001							001	20190622	SAPUSER5
100	0000102104	1000	0000140000	ZB03	0001			E				001	20191024	SAPUSER5
100	0000102105	1000	0000140000	ZB04	0001			E				001	20191127	SAPUSER4
100	0000102106	2000	0000140000	ZB03	0001			E				001	20220218	SAPUSER2
100	0000102107	1000	0000140000	ZB02	0001			E				001	20210503	SAPUSER1
100	0000102110	1000	0000140000	ZB03	0001			E				001	20191016	SAPUSER4
100	0000102110	2000	0000140000	ZB02	0001			E				001	20191016	SAPUSER4
100	0000102112	1000	0000140000	ZB03	0001			E				001	20240509	SAPUSER4
100	0000102113	1000	0000140000	ZB03	0001			E				001	20240204	SAPUSER3
100	0000102114	2000	0000140000	ZB03	0001			E				001	20221016	SAPUSER1
100	0000102118	1000	0000140000	ZB03	0001			E				001	20191107	SAPUSER4
100	0000102119	1000	0000140000	ZB03	0001							001	20201209	SAPUSER2
100	0000102120	1000	0000140000	ZB04	0001			E				001	20190224	SAPUSER4
100	0000102121	1000	0000140000	ZB01	0001							001	20190909	SAPUSER2
100	0000102122	1000	0000140000	ZB03	0001			E				001	20240423	SAPUSER2
100	0000102125	2000	0000140000	ZB02	0001							001	20210426	SAPUSER5
100	0000102126	1000	0000140000	ZB03	0001			E				001	20210914	SAPUSER5
100	0000102127	1000	0000140000	ZB04	0001							001	20230623	SAPUSER1
100	0000102128	1000	0000140000	ZB02	0001			E				001	20210529	SAPUSER3
100	0000102129	1000	0000140000	ZB03	0001			E				001	20231102	SAPUSER5
100	0000102132	1000	0000140000	ZB01	0001			E				001	20210622	SAPUSER4
100	0000102133	1000	0000140000	ZB03	0001			E				001	20200531	SAPUSER1
100	0000102133	2000	0000140000	ZB03	0001			E				001	20200531	SAPUSER1
100	0000102134	1000	0000140000	ZB03	0001			E				001	20230122	SAPUSER2
100	0000102135	1000	0000140000	ZB04	0001							001	20211020	SAPUSER1
100	0000102136	1000	0000140000	ZB04	0001			E				001	20201230	SAPUSER1
100	0000102137	1000	0000140000	ZB01	0001			E				001	20230812	SAPUSER3
100	0000102138	1000	0000140000	ZB00	0001							001	20190503	SAPUSER1
100	0000102139	1000	0000140000	ZB02	0001			E				001	20221018	SAPUSER1
100	0000102140	1000	0000140000	ZB03	0001							001	20240711	SAPUSER1
100	0000102141	1000	0000140000	ZB02	0001			E				001	20240314	SAPUSER2
100	0000102142	1000	0000140000	ZB00	0001			E				001	20190314	SAPUSER5
100	0000102144	1000	0000140000	ZB03	0001							001	20210810	SAPUSER3
100	0000102150	1000	0000140000	ZB03	0001							001	20230125	SAPUSER5
100	0000102151	1000	0000140000	ZB01	0001							001	20240520	SAPUSER5
100	0000102153	1000	0000140000	ZB03	0001			E				001	20210705	SAPUSER2
100	0000102153	2000	0000140000	ZB04	0001			E				001	20210705	SAPUSER2
100	0000102155	1000	0000140000	ZB03	0001			E				001	20200320	SAPUSER1
100	0000102156	1000	0000140000	ZB04	0001			E				001	20200217	SAPUSER5
100	0000102157	1000	0000140000	ZB03	0001			E				001	20230407	SAPUSER4
100	0000102158	1000	0000140000	ZB00	0001			E				001	20230524	SAPUSER2
100	0000102159	2000	0000140000	ZB03	0001			E				001	20210331	SAPUSER3
100	0000102160	1000	0000140000	ZB04	0001			E				001	20190403	SAPUSER3
100	0000102161	1000	0000140000	ZB02	0001							001	20240202	SAPUSER4
100	0000102166	1000	0000140000	ZB02	0001			E				001	20230408	SAPUSER4
100	0000102167	1000	0000140000	ZB03	0001			E				001	20210208	SAPUSER1
100	0000102168	1000	0000140000	ZB03	0001							001	20210325	SAPUSER5
100	0000102168	2000	0000140000	ZB04	0001							001	20210325	SAPUSER5
100	0000102169	1000	0000140000	ZB02	0001							001	20240729	SAPUSER5
100	0000102169	2000	0000140000	ZB04	0001							001	20240729	SAPUSER5
100	0000102171	2000	0000140000	ZB04	0001			E				001	20230707	SAPUSER2
100	0000102172	1000	0000140000	ZB03	0001							001	20220429	SAPUSER2
100	0000102173	1000	0000140000	ZB03	0001			E				001	20191224	SAPUSER2
100	0000102174	2000	0000140000	ZB04	0001			E				001	20210729	SAPUSER5
100	0000102176	1000	0000140000	ZB02	0001							001	20190420	SAPUSER3
100	0000102178	1000	0000140000	ZB04	0001			E				001	20240430	SAPUSER2
100	0000102179	1000	0000140000	ZB02	0001			E				001	20211226	SAPUSER4
100	0000102180	2000	0000140000	ZB03	0001			E				001	20210202	SAPUSER2
100	0000102181	1000	0000140000	ZB03	0001							001	20200104	SAPUSER4
100	0000102182	1000	0000140000	ZB04	0001							001	20200914	SAPUSER4
100	0000102183	2000	0000140000	ZB03	0001			E				001	20230729	SAPUSER4
100	0000102184	1000	0000140000	ZB03	0001			E				001	20190103	SAPUSER5
100	0000102185	1000	0000140000	ZB03	0001			E				001	20200403	SAPUSER5
100	0000102190	2000	0000140000	ZB03	0001			E				001	20190712	SAPUSER4
100	0000102191	1000	0000140000	ZB01	0001			E				001	20201018	SAPUSER4
100	0000102191	2000	0000140000	ZB01	0001			E				001	20201018	SAPUSER4
100	0000102193	1000	0000140000	ZB03	0001			E				001	20210624	SAPUSER5
100	0000102194	1000	0000140000	ZB04	0001			E				001	20230301	SAPUSER5
100	0000102195	1000	0000140000	ZB03	0001			E				001	20190321	SAPUSER3
100	0000102196	1000	0000140000	ZB04	0001			E				001	20201128	SAPUSER1
100	0000102197	1000	0000140000	ZB03	0001			E				001	20190427	SAPUSER2
100	0000102197	2000	0000140000	ZB00	0001			E				001	20190427	SAPUSER2
100	0000102198	2000	0000140000	ZB04	0001			E				001	20240303	SAPUSER5
100	0000102200	1000	0000140000	ZB01	0001			E				001	20231102	SAPUSER2
100	0000102200	2000	0000140000	ZB03	0001			E				001	20231102	SAPUSER2
100	0000102201	1000	0000140000	ZB04	0001			E				001	20230527	SAPUSER4
100	0000102201	2000	0000140000	ZB04	0001			E				001	20230527	SAPUSER4
100	0000102202	1000	0000140000	ZB03	0001			E				001	20211208	SAPUSER4
100	0000102202	2000	0000140000	ZB03	0001			E				001	20211208	SAPUSER4
100	0000102203	1000	0000140000	ZB03	0001							001	20200821	SAPUSER1
100	0000102205	1000	0000140000	ZB00	0001			E				001	20220404	SAPUSER4
100	0000102206	1000	0000140000	ZB00	0001							001	20230607	SAPUSER1
100	0000102207	1000	0000140000	ZB03	0001			E				001	20230930	SAPUSER2
100	0000102208	1000	0000140000	ZB00	0001			E				001	20230930	SAPUSER5
100	0000102209	1000	0000140000	ZB03	0001			E				001	20220317	SAPUSER3
100	0000102210	1000	0000140000	ZB03	0001			E				001	20190914	SAPUSER2
100	0000102215	1000	0000140000	ZB00	0001			E				001	20210228	SAPUSER1
100	0000102216	1000	0000140000	ZB04	0001							001	20221013	SAPUSER4
100	0000102218	2000	0000140000	ZB03	0001			E				001	20210109	SAPUSER4
100	0000102219	1000	0000140000	ZB02	0001			E				001	20230726	SAPUSER1
100	0000102221	1000	0000140000	ZB02	0001							001	20230905	SAPUSER5
100	0000102223	2000	0000140000	ZB01	0001			E				001	20220128	SAPUSER5
100	0000102224	1000	0000140000	ZB03	0001			E				001	20200314	SAPUSER1
100	0000102225	1000	0000140000	ZB03	0001			E				001	20200403	SAPUSER1
100	0000102226	1000	0000140000	ZB01	0001			E				001	20220921	SAPUSER5
100	0000102227	1000	0000140000	ZB02	0001			E				001	20221109	SAPUSER3
100	0000102229	2000	0000140000	ZB03	0001			E				001	20230817	SAPUSER2
100	0000102230	1000	0000140000	ZB01	0001			E				001	20200622	SAPUSER3
100	0000102231	1000	0000140000	ZB01	0001							001	20200913	SAPUSER2
100	0000102233	1000	0000140000	ZB04	0001			E				001	20210420	SAPUSER2
100	0000102235	1000	0000140000	ZB02	0001			E				001	20211008	SAPUSER3
100	0000102236	1000	0000140000	ZB02	0001			E				001	20220617	SAPUSER4
100	0000102239	2000	0000140000	ZB03	0001			E				001	20200207	SAPUSER3
100	0000102240	1000	0000140000	ZB00	0001			E				001	20210715	SAPUSER3
100	0000102242	1000	0000140000	ZB01	0001			E				001	20200506	SAPUSER2
100	0000102244	1000	0000140000	ZB03	0001			E				001	20210910	SAPUSER2
100	0000102245	2000	0000140000	ZB04	0001			E				001	20210708	SAPUSER4
100	0000102246	1000	0000140000	ZB01	0001			E				001	20240509	SAPUSER2
100	0000102247	1000	0000140000	ZB04	0001			E				001	20200625	SAPUSER5
100	0000102248	1000	0000140000	ZB03	0001			E				001	20230919	SAPUSER5
100	0000102248	2000	0000140000	ZB04	0001			E				001	20230919	SAPUSER5
100	0000102249	1000	0000140000	ZB03	0001			E				001	20240514	SAPUSER5
100	0000102250	1000	0000140000	ZB00	0001			E				001	20210921	SAPUSER5
100	0000102251	1000	0000140000	ZB00	0001			E				001	20200908	SAPUSER1
100	0000102252	1000	0000140000	ZB03	0001			E				001	20191221	SAPUSER5
100	0000102252	2000	0000140000	ZB01	0001			E				001	20191221	SAPUSER5
100	0000102254	2000	0000140000	ZB04	0001			E				001	20191008	SAPUSER2
100	0000102255	1000	0000140000	ZB04	0001			E				001	20190306	SAPUSER5
100	0000102257	1000	0000140000	ZB02	0001			E				001	20200620	SAPUSER3
100	0000102258	1000	0000140000	ZB03	0001			E				001	20211230	SAPUSER5
100	0000102259	1000	0000140000	ZB03	0001			E				001	20190930	SAPUSER5
100	0000102261	2000	0000140000	ZB02	0001			E				001	20230717	SAPUSER1
100	0000102262	1000	0000140000	ZB03	0001			E				001	20220324	SAPUSER3
100	0000102263	1000	0000140000	ZB04	0001			E				001	20221207	SAPUSER1
100	0000102265	1000	0000140000	ZB03	0001			E				001	20191223	SAPUSER2
100	0000102266	1000	0000140000	ZB03	0001			E				001	20191231	SAPUSER3
100	0000102267	1000	0000140000	ZB01	0001			E				001	20210202	SAPUSER5
100	0000102267	2000	0000140000	ZB03	0001			E				001	20210202	SAPUSER5
100	0000102268	1000	0000140000	ZB03	0001			E				001	20190219	SAPUSER5
100	0000102269	1000	0000140000	ZB01	0001			E				001	20190611	SAPUSER1
100	0000102270	2000	0000140000	ZB01	0001			E				001	20240419	SAPUSER2
100	0000102271	1000	0000140000	ZB02	0001			E				001	20240410	SAPUSER5
100	0000102273	2000	0000140000	ZB03	0001			E				001	20191209	SAPUSER3
100	0000102274	1000	0000140000	ZB03	0001			E				001	20240311	SAPUSER2
100	0000102276	1000	0000140000	ZB02	0001			E				001	20200531	SAPUSER1
100	0000102277	1000	0000140000	ZB03	0001			E				001	20201208	SAPUSER5
100	0000102277	2000	0000140000	ZB00	0001			E				001	20201208	SAPUSER5
100	0000102278	1000	0000140000	ZB02	0001							001	20190325	SAPUSER5
100	0000102279	1000	0000140000	ZB02	0001			E				001	20220320	SAPUSER5
100	0000102280	2000	0000140000	ZB01	0001			E				001	20200929	SAPUSER5
100	0000102281	1000	0000140000	ZB04	0001			E				001	20191028	SAPUSER4
100	0000102282	2000	0000140000	ZB02	0001			E				001	20210430	SAPUSER1
100	0000102283	1000	0000140000	ZB03	0001			E				001	20230501	SAPUSER2
100	0000102284	2000	0000140000	ZB01	0001			E				001	20211218	SAPUSER1
100	0000102285	1000	0000140000	ZB03	0001							001	20191025	SAPUSER4
100	0000102285	2000	0000140000	ZB03	0001							001	20191025	SAPUSER4
100	0000102286	1000	0000140000	ZB02	0001			E				001	20190501	SAPUSER5
100	0000102287	1000	0000140000	ZB03	0001			E				001	20211027	SAPUSER2
100	0000102289	1000	0000140000	ZB03	0001			E				001	20240529	SAPUSER2
100	0000102290	1000	0000140000	ZB03	0001			E				001	20200719	SAPUSER4
100	0000102291	1000	0000140000	ZB02	0001			E				001	20200824	SAPUSER5
100	0000102294	1000	0000140000	ZB03	0001							001	20211017	SAPUSER4
100	0000102297	1000	0000140000	ZB03	0001			E				001	20210915	SAPUSER3
100	0000102298	1000	0000140000	ZB03	0001			E				001	20220528	SAPUSER1
100	0000102299	1000	0000140000	ZB01	0001							001	20221001	SAPUSER5
100	0000102300	2000	0000140000	ZB03	0001			E				001	20190526	SAPUSER5
100	0000102301	2000	0000140000	ZB00	0001			E				001	20240607	SAPUSER1
100	0000102302	1000	0000140000	ZB03	0001			E				001	20220328	SAPUSER3
100	0000102303	1000	0000140000	ZB03	0001			E				001	20220215	SAPUSER4
100	0000102303	2000	0000140000	ZB03	0001			E				001	20220215	SAPUSER4
100	0000102304	1000	0000140000	ZB01	0001							001	20230217	SAPUSER4
100	0000102305	2000	0000140000	ZB00	0001			E				001	20200829	SAPUSER5
100	0000102307	1000	0000140000	ZB03	0001							001	20231119	SAPUSER1
100	0000102308	1000	0000140000	ZB03	0001			E				001	20200920	SAPUSER2
100	0000102309	1000	0000140000	ZB03	0001			E				001	20210508	SAPUSER4
100	0000102310	1000	0000140000	ZB03	0001			E				001	20231006	SAPUSER5
100	0000102311	1000	0000140000	ZB03	0001			E				001	20210830	SAPUSER4
100	0000102312	2000	0000140000	ZB02	0001			E				001	20210922	SAPUSER2
100	0000102313	1000	0000140000	ZB03	0001							001	20231109	SAPUSER2
100	0000102314	1000	0000140000	ZB03	0001							001	20200731	SAPUSER2
100	0000102317	1000	0000140000	ZB03	0001			E				001	20221029	SAPUSER1
100	0000102317	2000	0000140000	ZB01	0001			E				001	20221029	SAPUSER1
100	0000102318	1000	0000140000	ZB03	0001			E				001	20230527	SAPUSER1
100	0000102320	1000	0000140000	ZB03	0001			E				001	20211110	SAPUSER5
100	0000102323	1000	0000140000	ZB00	0001							001	20220422	SAPUSER1
100	0000102324	1000	0000140000	ZB02	0001			E				001	20220419	SAPUSER2
100	0000102326	1000	0000140000	ZB03	0001							001	20201123	SAPUSER5
100	0000102329	2000	0000140000	ZB04	0001			E				001	20220313	SAPUSER4
100	0000102332	1000	0000140000	ZB03	0001			E				001	20200723	SAPUSER2
100	0000102333	1000	0000140000	ZB03	0001			E				001	20210730	SAPUSER3
100	0000102335	2000	0000140000	ZB03	0001			E				001	20211122	SAPUSER4
100	0000102336	1000	0000140000	ZB00	0001			E				001	20230809	SAPUSER2
100	0000102337	1000	0000140000	ZB03	0001			E				001	20190419	SAPUSER5
100	0000102337	2000	0000140000	ZB03	0001			E				001	20190419	SAPUSER5
100	0000102338	1000	0000140000	ZB02	0001			E				001	20221116	SAPUSER1
100	0000102339	1000	0000140000	ZB01	0001			E				001	20190314	SAPUSER5
100	0000102340	1000	0000140000	ZB04	0001							001	20240418	SAPUSER4
100	0000102340	2000	0000140000	ZB03	0001							001	20240418	SAPUSER4
100	0000102342	1000	0000140000	ZB04	0001							001	20230421	SAPUSER5
100	0000102344	1000	0000140000	ZB03	0001			E				001	20220204	SAPUSER4
100	0000102345	2000	0000140000	ZB03	0001			E				001	20230103	SAPUSER3
100	0000102346	1000	0000140000	ZB03	0001			E				001	20190616	SAPUSER5
100	0000102347	1000	0000140000	ZB03	0001			E				001	20191113	SAPUSER4
100	0000102348	1000	0000140000	ZB02	0001			E				001	20230110	SAPUSER1
100	0000102349	2000	0000140000	ZB01	0001			E				001	20210531	SAPUSER1
100	0000102352	1000	0000140000	ZB00	0001			E				001	20220806	SAPUSER1
100	0000102353	1000	0000140000	ZB04	0001			E				001	20240628	SAPUSER1
100	0000102354	1000	0000140000	ZB00	0001			E				001	20190802	SAPUSER4
100	0000102356	1000	0000140000	ZB02	0001			E				001	20200828	SAPUSER4
100	0000102359	1000	0000140000	ZB01	0001			E				001	20190416	SAPUSER3
100	0000102360	2000	0000140000	ZB02	0001			E				001	20200703	SAPUSER2
100	0000102362	1000	0000140000	ZB02	0001			E				001	20200627	SAPUSER3
100	0000102362	2000	0000140000	ZB03	0001			E				001	20200627	SAPUSER3
100	0000102363	1000	0000140000	ZB03	0001			E				001	20220530	SAPUSER1
100	0000102364	2000	0000140000	ZB03	0001			E				001	20220402	SAPUSER1
100	0000102365	1000	0000140000	ZB03	0001			E				001	20240617	SAPUSER5
100	0000102366	1000	0000140000	ZB03	0001			E				001	20220906	SAPUSER3
100	0000102367	2000	0000140000	ZB00	0001							001	20240610	SAPUSER4
100	0000102368	1000	0000140000	ZB03	0001			E				001	20190307	SAPUSER1
100	0000102368	2000	0000140000	ZB03	0001			E				001	20190307	SAPUSER1
100	0000102369	1000	0000140000	ZB03	0001							001	20201003	SAPUSER3
100	0000102370	2000	0000140000	ZB00	0001			E				001	20230526	SAPUSER1
100	0000102371	1000	0000140000	ZB03	0001			E				001	20240211	SAPUSER4
100	0000102372	1000	0000140000	ZB03	0001			E				001	20190726	SAPUSER2
100	0000102373	1000	0000140000	ZB04	0001			E				001	20220426	SAPUSER4
100	0000102374	2000	0000140000	ZB00	0001			E				001	20190328	SAPUSER5
100	0000102376	1000	0000140000	ZB04	0001			E				001	20200324	SAPUSER1
100	0000102379	1000	0000140000	ZB01	0001							001	20211024	SAPUSER4
100	0000102380	1000	0000140000	ZB03	0001							001	20200206	SAPUSER2
100	0000102381	1000	0000140000	ZB02	0001							001	20200724	SAPUSER5
100	0000102383	1000	0000140000	ZB03	0001			E				001	20200328	SAPUSER5
100	0000102384	1000	0000140000	ZB02	0001			E				001	20200803	SAPUSER2
100	0000102385	1000	0000140000	ZB02	0001			E				001	20200808	SAPUSER4
100	0000102387	1000	0000140000	ZB04	0001			E				001	20240213	SAPUSER2
100	0000102389	1000	0000140000	ZB04	0001			E				001	20220905	SAPUSER5
100	0000102390	2000	0000140000	ZB03	0001			E				001	20200720	SAPUSER4
100	0000102391	2000	0000140000	ZB01	0001			E				001	20230126	SAPUSER4
100	0000102392	1000	0000140000	ZB03	0001							001	20190115	SAPUSER3
100	0000102394	1000	0000140000	ZB04	0001			E				001	20210622	SAPUSER1
100	0000102395	2000	0000140000	ZB03	0001			E				001	20210626	SAPUSER5
100	0000102398	1000	0000140000	ZB03	0001			E				001	20230616	SAPUSER2
100	0000102401	1000	0000140000	ZB00	0001			E				001	20210504	SAPUSER2
100	0000102402	1000	0000140000	ZB00	0001			E				001	20230511	SAPUSER4
100	0000102405	1000	0000140000	ZB03	0001			E				001	20210201	SAPUSER4
100	0000102405	2000	0000140000	ZB00	0001			E				001	20210201	SAPUSER4
100	0000102406	1000	0000140000	ZB03	0001			E				001	20220122	SAPUSER3
100	0000102407	1000	0000140000	ZB01	0001			E				001	20220929	SAPUSER2
100	0000102408	2000	0000140000	ZB01	0001			E				001	20221027	SAPUSER1
100	0000102409	1000	0000140000	ZB03	0001			E				001	20230204	SAPUSER1
100	0000102412	1000	0000140000	ZB03	0001			E				001	20200126	SAPUSER2
100	0000102413	2000	0000140000	ZB03	0001			E				001	20231115	SAPUSER2
100	0000102414	1000	0000140000	ZB03	0001			E				001	20220926	SAPUSER5
100	0000102415	1000	0000140000	ZB03	0001			E				001	20240109	SAPUSER1
100	0000102416	1000	0000140000	ZB03	0001			E				001	20230131	SAPUSER5
100	0000102416	2000	0000140000	ZB03	0001			E				001	20230131	SAPUSER5
100	0000102417	1000	0000140000	ZB04	0001							001	20231201	SAPUSER4
100	0000102418	1000	0000140000	ZB00	0001			E				001	20220121	SAPUSER3
100	0000102419	2000	0000140000	ZB03	0001			E				001	20240413	SAPUSER1
100	0000102423	1000	0000140000	ZB03	0001			E				001	20231231	SAPUSER1
100	0000102424	1000	0000140000	ZB04	0001			E				001	20200104	SAPUSER2
100	0000102425	1000	0000140000	ZB00	0001			E				001	20240410	SAPUSER1
100	0000102426	1000	0000140000	ZB03	0001			E				001	20240108	SAPUSER4
100	0000102428	1000	0000140000	ZB03	0001			E				001	20220320	SAPUSER1
