MANDT	LIFNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKK	XCPDK	LOEVM	SPERR	LNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000200195	DE	Rheinfels Bedachungen GmbH				RHEINFELS	Meerbusch	40667	NW	Erlengasse 155a	77912	40667	0500000140	KRED						D	20221120	SAPUSER5	0568 3480571	380/365/66330		DE104347229
100	0000200197	DE	Harthof Apparatebau GmbH				HARTHOF	Cottbus	03046	BB	Industrieallee 113			0500000141	KRED						D	20210517	SAPUSER3	0202 3203473	486/538/53616		DE690082085
100	0000200198	DE	Kastanienau Verpackungen UG (haftungsbeschränkt)				KASTANIENA	Fürth	90762	BY	Ahornweg 106			0500000142	LIEF	X					D	20190301	SAPUSER1	0583 450616	822/761/96401		DE934501096
100	0000200199	DE	Kiefernstein Metallbau GmbH				KIEFERNSTE	Villingen-Schwenningen	78050	BW	Gartenplatz 41			0500000143	KRED						D	20211028	SAPUSER5	0905 2019483	664/918/62188		DE890609390
100	0000200201	NL	Erlenfels Elektrotechnik B.V.				ERLENFELS	Tilburg	5038 EA		Burgstraße 150a			0500000144	KRED						E	20210824	SAPUSER2	0450 5909246			NL522319592B80
100	0000200203	DE	Ostau Präzisionsteile AG				OSTAU	Neumünster	24534	SH	Erlenring 88a			0500000145	KRED						D	20240528	SAPUSER2	0640 2848413	441/329/23598		DE411210168
100	0000200204	DE	Dornried Armaturen GmbH				DORNRIED	Halberstadt	38820	ST	Fasanenweg 15			0500000146	KRED						D	20240804	SAPUSER5	0353 9649080	850/247/70438		DE363368263
100	0000200205	FR	Dornwald Antriebstechnik S.A.				DORNWALD	Bordeaux	33000		Industriering 14b			0500000147	KRED						F	20190421	SAPUSER3	0518 5865866			FR17723067136
100	0000200206	DE	Bernhaus Industrieservice GmbH				BERNHAUS	Germering	82110	BY	Quellenring 149			0500000148	KRED						D	20190915	SAPUSER3	0260 2852441	343/360/11494		DE692491725
100	0000200209	AT	Mühlbach Elektrotechnik GmbH				MÜHLBACH	Innsbruck	6020		Zeppelinweg 149a			0500000149	KRED						D	20220718	SAPUSER5	0598 7053816			ATU58705414
100	0000200210	IT	Ulmensee Anlagenbau S.p.A.				ULMENSEE	Verona	37121		Postweg 108			0500000150	KRED						I	20210309	SAPUSER5	0238 4367282			IT71320294023
100	0000200212	DE	Hochau Getränke GmbH				HOCHAU	Münster	48143	NW	Amselgasse 39			0500000151	KRED						D	20230928	SAPUSER3	0355 2962027	514/854/25242		DE547633183
100	0000200214	DE	Neufeld Fahrzeugteile GmbH & Co. KG				NEUFELD	Zwickau	08056	SN	Rosenstraße 30			0500000152	KRED						D	20210527	SAPUSER1	0746 2184047	982/151/20095		DE127848885
100	0000200216	AT	Dornsee Anlagenbau AG				DORNSEE	Sankt Pölten	3100		Eichenring 15			0500000153	KRED						D	20201027	SAPUSER4	0287 3811488			ATU29535719
100	0000200217	DE	Ahornheim Stahlbau AG				AHORNHEIM	Hagen	58095	NW	Industriering 71			0500000154	KRED						D	20220915	SAPUSER5	0869 8489431	598/157/86483		DE730851458
100	0000200218	DE	Weißmark Logistik GmbH & Co. KG				WEISSMARK	Döbeln	04720	SN	Bahnhofgasse 113			0500000155	KRED						D	20230310	SAPUSER1	0400 7744673	546/778/56949		DE841310095
100	0000200219	DE	Reinsee Systemtechnik GmbH & Co. KG				REINSEE	Wittenberg	06886	ST	Haselallee 176			0500000156	KRED						D	20200210	SAPUSER1	0886 7425088	378/912/49776		DE164856031
100	0000200220	DE	Rotstein Formenbau GmbH & Co. KG				ROTSTEIN	Torgau	04860	SN	Brunnenring 27			0500000157	KRED						D	20240419	SAPUSER3	0642 3959631	918/762/98360		DE548285898
100	0000200222	DE	Waldfurt Recycling eG				WALDFURT	Hannover	30159	NI	Heidegasse 39b			0500000158	KRED						D	20200929	SAPUSER3	0784 7766292	767/590/11051		DE250916621
100	0000200224	DE	Langau Metallbau GmbH				LANGAU	Eisenach	99817	TH	Wiesenplatz 95			0500000159	KRED						D	20220124	SAPUSER1	0941 687974	614/870/48803		DE257954659
100	0000200225	AT	Buchenhof Elektrotechnik GmbH				BUCHENHOF	Dornbirn	6850		Kirschdamm 17a			0500000160	KRED						D	20201124	SAPUSER2	0292 1374314			ATU09173915
100	0000200226	DE	Lärchenwald Behälterbau KG				LÄRCHENWAL	Naumburg	06618	ST	Schulplatz 157a			0500000161	KRED						D	20220218	SAPUSER1	0372 4280333	704/949/13835		DE778929266
100	0000200228	DE	Falkental Metallbau KG				FALKENTAL	Frankfurt (Oder)	15230	BB	Zeppelinstraße 25			0500000162	KRED						D	20220425	SAPUSER2	0834 8142071	939/489/99882		DE242711805
100	0000200229	DE	Zederheim Bedachungen GmbH & Co. KG				ZEDERHEIM	Moers	47441	NW	Tannenweg 156			0500000163	KRED						D	20220923	SAPUSER4	0362 7698264	483/736/12524		DE189137045
100	0000200230	CH	Brandheim Speditionen GmbH				BRANDHEIM	Basel	4051		Ulmengasse 172			0500000164	KRED						D	20190917	SAPUSER4	0731 4706842			CHE986648677MWST
100	0000200231	DE	Weißdorf Dichtungstechnik KG				WEISSDORF	Plauen	08523	SN	Erlenring 62			0500000165	KRED						D	20210516	SAPUSER1	0552 1018934	863/828/54654		DE920956244
100	0000200232	FR	Feldweg Behälterbau S.A.R.L.				FELDWEG	Strasbourg	67000		Burgdamm 73	90438	67000	0500000166	KRED						F	20230316	SAPUSER5	0511 9138131			FR12988816734
100	0000200233	DE	Kiefernheim Messtechnik OHG				KIEFERNHEI	Wismar	23966	MV	Postplatz 134b			0500000167	KRED						D	20240415	SAPUSER4	0582 3222832	394/773/62229		DE280945310
100	0000200234	DE	Erlenau Apparatebau OHG				ERLENAU	Regensburg	93047	BY	Feldweg 129			0500000168	KRED						D	20191027	SAPUSER1	0444 641308	671/344/44996		DE237635134
100	0000200235	AT	Brandmark Speditionen KG				BRANDMARK	Villach	9500		Erlengasse 158			0500000169	KRED						D	20240212	SAPUSER2	0850 3440974			ATU90317594
100	0000200236	AT	Grünau Oberflächentechnik KG				GRÜNAU	Salzburg	5020		Raiffeisenallee 30			0500000170	KRED						D	20240606	SAPUSER2	0364 2683359			ATU59839482
100	0000200237	DE	Rotgrund Stahlbau GmbH				ROTGRUND	Eckernförde	24340	SH	Nelkendamm 38			0500000171	KRED						D	20210412	SAPUSER3	0949 7190659	805/349/56475		DE586679986
100	0000200238	DE	Buchengrund Papier GmbH				BUCHENGRUN	Wesel	46483	NW	Bahnhofplatz 112b			0500000172	KRED						D	20191027	SAPUSER4	0549 3670906	573/972/57639		DE977956555
100	0000200239	DE	Weißtal Präzisionsteile AG				WEISSTAL	Ludwigshafen am Rhein	67059	RP	Hafenallee 41			0500000173	LIEF	X					D	20231228	SAPUSER2	0695 8681967	643/961/89783		DE969395326
100	0000200240	DE	Altau Druckguss GmbH & Co. KG				ALTAU	Sindelfingen	71063	BW	Hafenweg 19			0500000174	LIEF	X					D	20230112	SAPUSER2	0966 3034869	265/495/66935		DE265281077
100	0000200241	DE	Altmark Lebensmittel UG (haftungsbeschränkt)				ALTMARK	Nordenham	26954	NI	Fasanenstraße 30			0500000175	KRED						D	20221229	SAPUSER5	0230 7840738	920/456/64648		DE484659910
100	0000200242	DE	Brandsee Oberflächentechnik GmbH				BRANDSEE	Eckernförde	24340	SH	Amselring 134b			0500000176	KRED						D	20190911	SAPUSER1	0563 7314064	850/132/55709		DE344842656
100	0000200243	DE	Bergwald Umformtechnik GmbH				BERGWALD	Papenburg	26871	NI	Erlenplatz 70			0500000177	KRED						D	20200909	SAPUSER5	0436 8861204	644/250/68331		DE769011815
100	0000200244	DE	Rheinbach Papier GmbH & Co. KG				RHEINBACH	Oberhausen	46045	NW	Erlendamm 157a			0500000178	KRED						D	20201205	SAPUSER1	0471 2205342	456/450/42420		DE356266390
100	0000200245	DE	Grünfurt Bedachungen GmbH				GRÜNFURT	Kiel	24103	SH	Quellenstraße 59b			0500000179	KRED						D	20220409	SAPUSER5	0633 4423747	151/378/26665		DE542130382
100	0000200246	DE	Mühlbrück Elektrotechnik GmbH				MÜHLBRÜCK	Fulda	36037	HE	Lindenring 85			0500000180	KRED						D	20190606	SAPUSER3	0248 2082071	832/610/16396		DE236261464
100	0000200248	DE	Kastanienheim Schweißtechnik AG				KASTANIENH	Neuss	41460	NW	Wiesendamm 110			0500000181	KRED						D	20220601	SAPUSER1	0993 4228498	487/607/74493		DE441332048
100	0000200249	DE	Kleinberg Präzisionsteile e.K.				KLEINBERG	Tübingen	72070	BW	Ulmenweg 125b			0500000182	KRED						D	20190323	SAPUSER4	0354 1458679	231/836/84579		DE284488369
100	0000200250	DE	Sandmark Getränke KG				SANDMARK	Regensburg	93047	BY	Kirschring 114			0500000183	KRED						D	20200604	SAPUSER3	0766 4524124	972/878/12820		DE593229831
100	0000200252	DE	Altbach Hydraulik e.K.				ALTBACH	Flensburg	24937	SH	Poststraße 63a			0500000184	KRED						D	20220604	SAPUSER2	0863 3211975	372/748/98401		DE658360936
100	0000200257	CH	Grünmark Bauelemente AG				GRÜNMARK	Basel	4051		Feldallee 105			0500000185	KRED						D	20211227	SAPUSER1	0401 3408811			CHE074257248MWST
100	0000200260	DE	Espenfurt Klimatechnik GmbH				ESPENFURT	Aachen	52062	NW	Ahornallee 58a			0500000186	KRED						D	20230408	SAPUSER4	0789 4687245	980/243/24308		DE895920001
100	0000200261	DE	Brandhaus Zerspanung KG				BRANDHAUS	Dinslaken	46535	NW	Lindenstraße 77			0500000187	KRED						D	20240108	SAPUSER4	0944 2976845	326/929/30082		DE762943470
100	0000200262	DE	Kastanienried Bauelemente GmbH				KASTANIENR	Ingolstadt	85049	BY	Zeppelinplatz 141			0500000188	KRED						D	20220507	SAPUSER3	0695 2181857	512/911/57271		DE130530879
100	0000200263	DE	Rheintal Papier KG				RHEINTAL	Bremen	28195	HB	Wiesengasse 130			0500000189	KRED						D	20210529	SAPUSER3	0553 7300390	154/763/69757		DE200271274
100	0000200264	DE	Langtal Hydraulik KG				LANGTAL	Chemnitz	09111	SN	Burgdamm 171			0500000190	KRED						D	20210422	SAPUSER5	0519 2035494	752/248/55170		DE302868769
100	0000200265	DE	Ulmenau Speditionen AG				ULMENAU	Gotha	99867	TH	Schulplatz 99			0500000191	KRED						D	20210418	SAPUSER4	0610 5720195	921/208/81123		DE928190178
100	0000200266	DE	Feldau Behälterbau GmbH				FELDAU	Waren	17192	MV	Zeppelinplatz 154b			0500000192	KRED						D	20231127	SAPUSER4	0260 9032844	666/878/34197		DE486005793
100	0000200267	DE	Mühlhaus Hydraulik KG				MÜHLHAUS	Bautzen	02625	SN	Poststraße 158			0500000193	KRED						D	20240417	SAPUSER4	0281 274127	660/429/33979		DE756246161
100	0000200268	FR	Südheim Stahlbau S.A.				SÜDHEIM	Nantes	44000		Postdamm 118			0500000194	KRED						F	20200623	SAPUSER4	0994 6242907			FR79992129168
100	0000200269	DE	Ulmensee Schweißtechnik GmbH				ULMENSEE	Wuppertal	42103	NW	Zeppelinweg 24			0500000195	KRED						D	20211205	SAPUSER5	0796 6100093	718/462/23059		DE564190485
100	0000200270	DE	Mühlhaus Speditionen KGaA				MÜHLHAUS	Hagen	58095	NW	Gartenplatz 50b			0500000196	KRED						D	20220220	SAPUSER3	0755 4621133	562/563/22630		DE698547663
100	0000200272	AT	Ahornberg Formenbau GmbH				AHORNBERG	Innsbruck	6020		Fasanendamm 25a			0500000197	KRED						D	20191004	SAPUSER5	0397 1984221			ATU25744188
100	0000200274	DE	Ostau Druckguss GmbH				OSTAU	Aurich	26603	NI	Tannenstraße 82			0500000198	KRED						D	20230601	SAPUSER1	0294 2693573	161/128/85487		DE615739302
100	0000200275	DE	Haselau Fördertechnik GmbH & Co. KG				HASELAU	Wittenberg	06886	ST	Mühlendamm 15			0500000199	KRED						D	20220124	SAPUSER4	0632 7085783	485/231/30482		DE897799092
100	0000200276	DE	Hartmark Recycling GmbH & Co. KG				HARTMARK	Döbeln	04720	SN	Lindenplatz 108			0500000200	KRED						D	20211228	SAPUSER4	0524 9723987	808/665/65046		DE744890799
100	0000200277	IT	Ulmenheim Zerspanung S.r.l.				ULMENHEIM	Verona	37121		Marktdamm 126			0500000201	KRED						I	20191002	SAPUSER3	0708 7485098			IT62843135243
100	0000200278	DE	Haselried Textilien GmbH				HASELRIED	Delmenhorst	27749	NI	Zeppelinplatz 44			0500000202	KRED						D	20220530	SAPUSER1	0828 4222053	313/218/84914		DE827855619
100	0000200279	DE	Südfels Logistik UG (haftungsbeschränkt)				SÜDFELS	Straubing	94315	BY	Postweg 73			0500000203	KRED						D	20211128	SAPUSER3	0309 6414580	864/711/29532		DE796903050
100	0000200280	DE	Südmark Antriebstechnik AG				SÜDMARK	Osnabrück	49074	NI	Burgallee 39			0500000204	LIEF	X					D	20220305	SAPUSER1	0452 2308293	858/288/26816		DE265407414
100	0000200281	DE	Lindenfels Messtechnik GmbH & Co. KG				LINDENFELS	Leverkusen	51373	NW	Burgplatz 107			0500000205	KRED						D	20200410	SAPUSER3	0241 7724943	820/386/25425		DE197001962
100	0000200282	DE	Oststein Lagertechnik GmbH & Co. KG				OSTSTEIN	Aachen	52062	NW	Fasanengasse 88			0500000206	KRED						D	20201030	SAPUSER3	0761 7171268	737/991/83330		DE422183255
100	0000200283	DE	Buchenheim Hydraulik GmbH & Co. KG				BUCHENHEIM	Delmenhorst	27749	NI	Lindenweg 79			0500000207	KRED						D	20240329	SAPUSER1	0344 4552986	783/253/28236		DE324129022
100	0000200285	DE	Falkenmark Getränke GmbH & Co. KG				FALKENMARK	Eisenach	99817	TH	Sonnenplatz 29a			0500000208	KRED						D	20220513	SAPUSER3	0987 1127495	273/123/67611		DE102477985
100	0000200286	DE	Bergfurt Schweißtechnik KGaA				BERGFURT	Koblenz	56068	RP	Industriestraße 31a	58955	56068	0500000209	KRED						D	20240826	SAPUSER1	0587 798681	876/659/72786		DE273772343
100	0000200287	DE	Bergtal Systemtechnik UG (haftungsbeschränkt)				BERGTAL	Gießen	35390	HE	Gartenplatz 58			0500000210	KRED						D	20220518	SAPUSER5	0377 1079441	712/422/75392		DE580917707
100	0000200288	DE	Birkenbach Industrieservice GmbH				BIRKENBACH	Baden-Baden	76530	BW	Raiffeisenring 80			0500000211	KRED						D	20220511	SAPUSER1	0601 2830927	921/900/23492		DE998040759
100	0000200289	DE	Falkenheim Fördertechnik GmbH & Co. KG				FALKENHEIM	Berlin	10115	BE	Sonnenring 179			0500000212	KRED						D	20230625	SAPUSER3	0961 7371190	357/232/11114		DE883234978
100	0000200291	AT	Ulmenberg Druckguss GmbH				ULMENBERG	Innsbruck	6020		Tannenring 138a			0500000213	KRED						D	20211230	SAPUSER3	0430 9301888			ATU57058615
100	0000200292	DE	Hochsee Schleiftechnik GmbH				HOCHSEE	Cloppenburg	49661	NI	Bahnhofallee 130b			0500000214	KRED						D	20220204	SAPUSER5	0376 4924994	479/192/85715		DE590040089
100	0000200295	DE	Kiefernberg Formenbau GmbH				KIEFERNBER	Castrop-Rauxel	44575	NW	Sonnenplatz 166			0500000215	KRED						D	20200522	SAPUSER2	0484 637989	370/389/26544		DE211012493
100	0000200296	DE	Talfels Schleiftechnik UG (haftungsbeschränkt)				TALFELS	Kempten	87435	BY	Hafendamm 197			0500000216	KRED						D	20211102	SAPUSER4	0378 1816272	100/657/18034		DE322252508
100	0000200297	AT	Buchenmark Recycling AG				BUCHENMARK	Innsbruck	6020		Quellenstraße 197b			0500000217	KRED						D	20240117	SAPUSER3	0792 1072841			ATU22051373
100	0000200298	DE	Ulmenbach Textilien GmbH				ULMENBACH	Schweinfurt	97421	BY	Nelkenweg 12			0500000218	KRED						D	20200502	SAPUSER5	0583 2672475	432/164/67666		DE335762309
100	0000200304	DE	Birkensee Haustechnik GmbH				BIRKENSEE	Lingen	49808	NI	Lerchenallee 166a	64129	49808	0500000219	KRED						D	20201024	SAPUSER2	0206 473770	428/503/63105		DE658484148
100	0000200305	NL	Kleinburg Dichtungstechnik N.V.				KLEINBURG	Rotterdam	3011 AD		Eichendamm 92			0500000220	KRED						E	20210618	SAPUSER1	0934 4519099			NL724603716B24
100	0000200306	DE	Buchenfurt Präzisionsteile GmbH				BUCHENFURT	Bielefeld	33602	NW	Marktring 140	25542	33602	0500000221	KRED						D	20190813	SAPUSER4	0806 6746668	549/233/62481		DE465753004
100	0000200307	DE	Buchenhof Textilien UG (haftungsbeschränkt)				BUCHENHOF	Bremerhaven	27568	HB	Lerchenweg 111			0500000222	LIEF	X					D	20201106	SAPUSER3	0309 9777162	647/860/77232		DE690073225
100	0000200309	DE	Reinsee Verpackungen GmbH				REINSEE	Hamm	59065	NW	Burgallee 32			0500000223	KRED						D	20220915	SAPUSER4	0577 9925614	778/965/59574		DE641082099
100	0000200310	DE	Sandburg Verpackungen GmbH				SANDBURG	Gladbeck	45964	NW	Zeppelinallee 162a			0500000224	KRED						D	20220730	SAPUSER1	0990 7759416	607/183/48862		DE847203274
100	0000200311	AT	Reinbrück Elektrotechnik KG				REINBRÜCK	Linz	4020		Raiffeisendamm 58b			0500000225	KRED						D	20191224	SAPUSER1	0781 1190331			ATU09473181
100	0000200312	NL	Haselgrund Umformtechnik N.V.				HASELGRUND	Groningen	9711 LM		Ahornring 183a			0500000226	KRED						E	20200127	SAPUSER2	0653 9625792			NL262383053B46
100	0000200313	DE	Lärchenburg Schleiftechnik GmbH & Co. KG				LÄRCHENBUR	Altenburg	04600	TH	Amselplatz 178b			0500000227	KRED						D	20231031	SAPUSER2	0554 161834	518/722/91437		DE266831937
100	0000200317	DE	Haselwald Kunststofftechnik GmbH & Co. KG				HASELWALD	Kiel	24103	SH	Felddamm 135			0500000228	KRED						D	20190823	SAPUSER5	0977 3134419	345/489/89801		DE278207046
100	0000200318	NL	Kleinsee Fahrzeugteile B.V.				KLEINSEE	Den Haag	2511 CV		Raiffeisenallee 189			0500000229	KRED						E	20220424	SAPUSER2	0679 6884604			NL303352847B29
100	0000200319	DE	Erlenau Recycling AG				ERLENAU	Osnabrück	49074	NI	Nelkenstraße 119			0500000230	KRED						D	20200214	SAPUSER3	0777 9768904	778/885/40960		DE504523214
100	0000200320	DE	Eichfurt Fahrzeugteile GmbH & Co. KG				EICHFURT	Mainz	55116	RP	Ulmenring 65b			0500000231	KRED						D	20201015	SAPUSER2	0676 6115332	271/158/55611		DE849847562
100	0000200321	DE	Birkenhaus Logistik GmbH				BIRKENHAUS	Ingolstadt	85049	BY	Burgring 100			0500000232	KRED						D	20221010	SAPUSER5	0964 8595924	754/649/48719		DE256777700
100	0000200322	DE	Fichtensee Lagertechnik KG				FICHTENSEE	Nordhausen	99734	TH	Wiesenplatz 38			0500000233	KRED						D	20190505	SAPUSER1	0466 1899229	550/781/61268		DE903815418
100	0000200323	DE	Altdorf Dichtungstechnik UG (haftungsbeschränkt)				ALTDORF	Buxtehude	21614	NI	Tannenplatz 88b			0500000234	KRED						D	20240106	SAPUSER3	0634 8387158	892/217/86989		DE268094735
100	0000200324	NL	Feldried Kunststofftechnik N.V.				FELDRIED	Nijmegen	6511 AB		Tannendamm 78			0500000235	KRED						E	20220227	SAPUSER1	0724 6472840			NL718487929B73
100	0000200325	DE	Espenheim Bedachungen GmbH & Co. KG				ESPENHEIM	Gütersloh	33330	NW	Quellenring 101			0500000236	KRED						D	20230601	SAPUSER4	0937 9921420	597/408/40345		DE394063650
100	0000200327	CH	Nordstein Sanitärtechnik GmbH				NORDSTEIN	Luzern	6003		Nelkenallee 109			0500000237	KRED						D	20191202	SAPUSER5	0588 7683950			CHE138437886MWST
100	0000200328	DE	Ostweg Metallbau OHG				OSTWEG	Erlangen	91052	BY	Mühlenallee 41			0500000238	KRED						D	20220612	SAPUSER1	0927 4509261	547/648/43686		DE363156653
100	0000200330	DE	Holunderfeld Präzisionsteile GmbH				HOLUNDERFE	Osnabrück	49074	NI	Felddamm 109b			0500000239	KRED						D	20200816	SAPUSER3	0643 6769337	362/974/91006		DE452980716
100	0000200331	DE	Zederburg Lebensmittel e.K.				ZEDERBURG	Gelsenkirchen	45879	NW	Bahnhofallee 32b			0500000240	KRED						D	20200117	SAPUSER2	0294 2285610	993/776/32881		DE148304644
100	0000200333	DE	Bernmark Zerspanung UG (haftungsbeschränkt)				BERNMARK	Bergisch Gladbach	51465	NW	Kirschstraße 20			0500000241	KRED						D	20220126	SAPUSER3	0337 7216548	961/414/13923		DE838119456
100	0000200334	IT	Erlengrund Getränke S.r.l.				ERLENGRUND	Napoli	80121		Marktdamm 163			0500000242	KRED						I	20220328	SAPUSER3	0561 7891335			IT26499525592
100	0000200335	DE	Steindorf Hydraulik GmbH				STEINDORF	Gera	07545	TH	Amselstraße 56			0500000243	KRED						D	20221122	SAPUSER4	0956 3857942	939/617/72591		DE328110416
100	0000200336	FR	Feldmark Bedachungen S.A.				FELDMARK	Rennes	35000		Ahornring 192			0500000244	KRED						F	20200212	SAPUSER1	0250 905473			FR61230565469
100	0000200338	DE	Grünweg Hydraulik eG				GRÜNWEG	Cottbus	03046	BB	Sonnendamm 5			0500000245	KRED						D	20200711	SAPUSER1	0313 6232340	565/548/70406		DE670490611
100	0000200339	DE	Fichtenhof Formenbau GmbH				FICHTENHOF	Offenbach am Main	63065	HE	Eichenweg 174			0500000246	LIEF	X					D	20231014	SAPUSER5	0852 5169227	585/323/41395		DE185734872
100	0000200340	IT	Weidenweg Recycling S.r.l.				WEIDENWEG	Milano	20121		Gartendamm 172			0500000247	KRED						I	20220331	SAPUSER5	0567 8587448			IT22774213687
100	0000200341	DE	Hochberg Speditionen GmbH				HOCHBERG	Düsseldorf	40213	NW	Industriedamm 184			0500000248	KRED						D	20231121	SAPUSER1	0563 9604138	318/672/63401		DE342582575
100	0000200342	DE	Bergwald Fördertechnik OHG				BERGWALD	Altenburg	04600	TH	Erlenstraße 122			0500000249	KRED						D	20220423	SAPUSER2	0911 6937467	253/218/24241		DE234418398
100	0000200343	DE	Langhaus Fahrzeugteile e.K.				LANGHAUS	Aalen	73430	BW	Quellenring 149b	77634	73430	0500000250	LIEF	X					D	20201231	SAPUSER2	0752 9255136	175/173/62458		DE410318508
100	0000200344	DE	Fichtenwald Messtechnik GmbH				FICHTENWAL	Heidelberg	69117	BW	Rosengasse 3a			0500000251	KRED						D	20231226	SAPUSER2	0487 6835312	671/516/80862		DE471073789
100	0000200345	DE	Ulmensee Stahlbau GmbH				ULMENSEE	Offenbach am Main	63065	HE	Sonnenring 196			0500000252	KRED						D	20201123	SAPUSER1	0382 8375403	497/866/74860		DE493679336
100	0000200346	NL	Westau Papier B.V.				WESTAU	Breda	4811 DJ		Ulmenplatz 155b			0500000253	KRED						E	20220521	SAPUSER5	0798 6570429			NL875639909B94
100	0000200347	DE	Lindental Handel GmbH & Co. KG				LINDENTAL	Oldenburg	26122	NI	Amselgasse 93			0500000254	KRED						D	20240524	SAPUSER3	0500 9013115	813/681/91351		DE818177999
100	0000200348	DE	Falkenheim Anlagenbau GmbH				FALKENHEIM	Freiberg	09599	SN	Erlengasse 161a			0500000255	KRED						D	20240809	SAPUSER3	0395 777412	639/533/29042		DE523492283
100	0000200349	DE	Nordwald Chemie GmbH & Co. KG				NORDWALD	Riesa	01587	SN	Wiesenallee 137			0500000256	KRED						D	20210922	SAPUSER2	0600 6801107	900/445/80321		DE340712265
100	0000200350	DE	Falkenau Getränke GmbH				FALKENAU	Halle	06108	ST	Domallee 47a			0500000257	KRED						D	20190802	SAPUSER3	0950 3193429	273/670/25485		DE817063382
100	0000200351	FR	Bernsee Haustechnik S.A.R.L.				BERNSEE	Lyon	69001		Mühlenweg 83			0500000258	LIEF	X					F	20230330	SAPUSER5	0387 5497153			FR80362161279
100	0000200354	DE	Berggrund Haustechnik GmbH				BERGGRUND	Flensburg	24937	SH	Brunnengasse 128			0500000259	KRED						D	20221203	SAPUSER4	0595 6158861	257/312/12134		DE968480108
